Year,State,District,People,AvgSyllabicCount
1980,Uttar Pradesh,Kanpur Rural,23484,2.27
1980,Uttar Pradesh,Kanpur Urban,56252,2.155
1980,Uttar Pradesh,Kasganj,11925,2.366
1980,Uttar Pradesh,Kaushambi,23468,2.489
1980,Uttar Pradesh,Kheri,27004,2.436
1980,Uttar Pradesh,Lalitpur,10809,2.684
1980,Uttar Pradesh,Lucknow,49568,2.215
1980,Uttar Pradesh,Mahoba,12266,2.595
1980,Uttar Pradesh,Mainpuri,16547,2.263
1980,Uttar Pradesh,Mathura,19752,2.24
1980,Uttar Pradesh,Mau,40,2.336
1980,Uttar Pradesh,Meerut,43318,2.426
1980,Uttar Pradesh,Moradabad,32957,2.344
1980,Uttar Pradesh,Muzaffarnagar,25782,2.532
1980,Uttar Pradesh,Pilibhit,27622,2.262
1980,Uttar Pradesh,Pratapgarh,55696,2.599
1980,Uttar Pradesh,Rae Bareli,30482,2.374
1980,Uttar Pradesh,Rampur,17047,2.46
1980,Uttar Pradesh,Saharanpur,32337,2.563
1980,Uttar Pradesh,Sambhal,21827,2.41
1980,Uttar Pradesh,Shahjahanpur,31136,2.491
1980,Uttar Pradesh,Shamli,11844,2.465
1980,Uttar Pradesh,Sitapur,43176,2.412
1980,Uttar Pradesh,Sultanpur,44513,2.484
1980,Uttar Pradesh,Unnao,21752,2.367
1980,Uttarakhand,Bageshwar,4128,1.916
1980,Uttarakhand,Chamoli,114,2.216
1980,Uttarakhand,Dehradun,26926,1.976
1980,Uttarakhand,Haridwar,17999,2.28
1980,Uttarakhand,Nainital,4456,1.978
1980,Uttarakhand,Pauri Garhwal,10964,2.08
1980,Uttarakhand,Udham Singh Nagar,452,2.241
1980,Uttarakhand,Uttarkashi,4380,2.149
1981,Andaman And Nicobar Islands,Nicobar,475,2.343
1981,Andaman And Nicobar Islands,North And Middle Andaman,1566,2.454
1981,Andaman And Nicobar Islands,South Andaman,3051,2.426
1981,Andhra Pradesh,Anantapur,46078,3.305
1981,Andhra Pradesh,Chittoor,28085,3.05
1981,Andhra Pradesh,East Godavari,70876,3.446
1981,Andhra Pradesh,Guntur,45476,3.2
1981,Andhra Pradesh,Kadapa,38891,3.17
1981,Andhra Pradesh,Krishna,42807,3.104
1981,Andhra Pradesh,Kurnool,33257,3.064
1981,Andhra Pradesh,Nellore,33748,3.152
1981,Andhra Pradesh,Prakasam,28744,3.304
1981,Andhra Pradesh,Srikakulam,25770,3.23
1981,Andhra Pradesh,Visakhapatnam,70343,3.202
1981,Andhra Pradesh,Vizianagaram,28851,3.307
1981,Andhra Pradesh,West Godavari,41201,3.437
1981,Arunachal Pradesh,Anjaw,272,2.529
1981,Arunachal Pradesh,Changlang,1393,2.18
1981,Arunachal Pradesh,Dibang Valley,54,2.093
1981,Arunachal Pradesh,East Kameng,757,1.886
1981,Arunachal Pradesh,East Siang,1843,2.024
1981,Arunachal Pradesh,Kurung Kumey,855,1.849
1981,Arunachal Pradesh,Lohit,340,2.303
1981,Arunachal Pradesh,Longding,593,1.987
1981,Arunachal Pradesh,Lower Dibang Valley,436,2.055
1981,Arunachal Pradesh,Lower Subansiri,1156,1.831
1981,Arunachal Pradesh,Namsai,1531,2.411
1981,Arunachal Pradesh,Papum Pare,1667,1.984
1981,Arunachal Pradesh,Tawang,514,1.889
1981,Arunachal Pradesh,Tirap,646,2.019
1981,Arunachal Pradesh,Upper Siang,641,1.956
1981,Arunachal Pradesh,Upper Subansiri,1579,1.9
1981,Arunachal Pradesh,West Kameng,1049,1.924
1981,Arunachal Pradesh,West Siang,1982,1.883
1981,Chandigarh,Chandigarh,8415,2.01
1981,Dadra And Nagar Haveli,Dadra And Nagar Haveli,6021,2.287
1981,Daman And Diu,Daman,2150,2.319
1981,Daman And Diu,Diu,817,2.357
1981,Goa,North Goa,11245,2.394
1981,Goa,South Goa,13012,2.432
1981,Haryana,Ambala,11840,2.371
1981,Haryana,Bhiwani,17363,2.166
1981,Haryana,Faridabad,31951,2.118
1981,Haryana,Fatehabad,11084,2.48
1981,Haryana,Gurgaon,22010,2.185
1981,Haryana,Hisar,13764,2.177
1981,Haryana,Jhajjar,13089,2.241
1981,Haryana,Jind,14201,2.327
1981,Haryana,Kaithal,13018,2.276
1981,Haryana,Karnal,18082,2.279
1981,Haryana,Kurukshetra,14469,2.37
1981,Haryana,Mahendragarh,10638,2.199
1981,Haryana,Mewat,9436,2.479
1981,Haryana,Palwal,12096,2.225
1981,Haryana,Panchkula,6955,2.293
1981,Haryana,Panipat,15787,2.196
1981,Haryana,Rewari,11279,2.254
1981,Haryana,Rohtak,14619,2.106
1981,Haryana,Sirsa,17703,2.384
1981,Haryana,Sonipat,15643,2.221
1981,Haryana,Yamunanagar,8501,2.268
1981,Himachal Pradesh,Bilaspur,5696,2.006
1981,Himachal Pradesh,Chamba,6312,1.957
1981,Himachal Pradesh,Hamirpur,7328,1.99
1981,Himachal Pradesh,Kangra,21996,2.062
1981,Himachal Pradesh,Kinnaur,1030,2.001
1981,Himachal Pradesh,Kullu,5240,1.772
1981,Himachal Pradesh,Lahaul And Spiti,407,2.209
1981,Himachal Pradesh,Mandi,11006,1.961
1981,Himachal Pradesh,Shimla,8646,1.986
1981,Himachal Pradesh,Sirmaur,4225,2.029
1981,Himachal Pradesh,Solan,5232,2.125
1981,Himachal Pradesh,Una,6067,2.194
1981,Madhya Pradesh,Agar Malwa,4016,2.29
1981,Madhya Pradesh,Alirajpur,3518,1.932
1981,Madhya Pradesh,Anuppur,11176,2.357
1981,Madhya Pradesh,Ashoknagar,10616,2.149
1981,Madhya Pradesh,Balaghat,19529,2.323
1981,Madhya Pradesh,Barwani,8669,2.153
1981,Madhya Pradesh,Betul,27248,2.292
1981,Madhya Pradesh,Bhind,23217,2.342
1981,Madhya Pradesh,Bhopal,29883,2.225
1981,Madhya Pradesh,Burhanpur,7838,2.206
1981,Madhya Pradesh,Chhatarpur,14277,2.226
1981,Madhya Pradesh,Chhindwara,19418,2.381
1981,Madhya Pradesh,Damoh,13101,2.417
1981,Madhya Pradesh,Datia,8645,2.149
1981,Madhya Pradesh,Dewas,16198,2.222
1981,Madhya Pradesh,Dhar,26471,2.198
1981,Madhya Pradesh,Dindori,3621,2.124
1981,Madhya Pradesh,Guna,11413,2.29
1981,Madhya Pradesh,Gwalior,17232,2.228
1981,Madhya Pradesh,Harda,5291,2.136
1981,Madhya Pradesh,Hoshangabad,11883,2.221
1981,Madhya Pradesh,Indore,54789,2.124
1981,Madhya Pradesh,Jabalpur,25235,2.034
1981,Madhya Pradesh,Jhabua,10199,1.841
1981,Madhya Pradesh,Katni,23284,2.059
1981,Madhya Pradesh,Khandwa,13673,2.241
1981,Madhya Pradesh,Khargone,15747,2.097
1981,Madhya Pradesh,Mandla,13273,2.17
1981,Madhya Pradesh,Mandsaur,13616,2.272
1981,Madhya Pradesh,Morena,25250,2.336
1981,Madhya Pradesh,Narsinghpur,7638,2.184
1981,Madhya Pradesh,Neemuch,8475,2.175
1981,Madhya Pradesh,Panna,14501,2.14
1981,Madhya Pradesh,Raisen,11790,2.261
1981,Madhya Pradesh,Rajgarh,9917,2.322
1981,Madhya Pradesh,Ratlam,12500,2.219
1981,Madhya Pradesh,Rewa,28050,2.431
1981,Madhya Pradesh,Sagar,32788,2.361
1981,Madhya Pradesh,Satna,27238,2.048
1981,Madhya Pradesh,Sehore,11635,2.19
1981,Madhya Pradesh,Seoni,9516,2.217
1981,Madhya Pradesh,Shahdol,13525,2.302
1981,Madhya Pradesh,Shajapur,8415,2.388
1981,Madhya Pradesh,Sheopur,6639,2.426
1981,Madhya Pradesh,Shivpuri,13803,2.269
1981,Madhya Pradesh,Sidhi,19785,2.435
1981,Madhya Pradesh,Singrauli,10138,2.504
1981,Madhya Pradesh,Tikamgarh,16998,2.256
1981,Madhya Pradesh,Ujjain,15023,2.204
1981,Madhya Pradesh,Umaria,6031,2.183
1981,Madhya Pradesh,Vidisha,11036,2.245
1981,Manipur,Bishnupur,3930,2.547
1981,Manipur,Chandel,736,2.496
1981,Manipur,Churachandpur,5089,2.684
1981,Manipur,Imphal East,7694,2.617
1981,Manipur,Imphal West,8794,2.574
1981,Manipur,Kamjong,259,2.502
1981,Manipur,Kangpokpi,2550,2.548
1981,Manipur,Noney,201,2.945
1981,Manipur,Senapati,2164,2.36
1981,Manipur,Tamenglong,1175,2.992
1981,Manipur,Tengnoupal,905,2.586
1981,Manipur,Thoubal,6644,2.56
1981,Manipur,Ukhrul,600,2.512
1981,Meghalaya,East Garo Hills,2028,2.397
1981,Meghalaya,East Jaintia Hills,1937,2.046
1981,Meghalaya,East Khasi Hills,12416,2.555
1981,Meghalaya,North Garo Hills,2720,2.532
1981,Meghalaya,Ri Bhoi,3800,2.379
1981,Meghalaya,South Garo Hills,1625,2.44
1981,Meghalaya,South West Garo Hills,1785,2.478
1981,Meghalaya,South West Khasi Hills,1169,2.699
1981,Meghalaya,West Garo Hills,6085,2.449
1981,Meghalaya,West Jaintia Hills,3460,2.214
1981,Meghalaya,West Khasi Hills,3650,2.613
1981,Mizoram,Aizawl,4817,3.585
1981,Mizoram,Champhai,1700,3.738
1981,Mizoram,Kolasib,910,3.546
1981,Mizoram,Lawngtlai,1487,2.919
1981,Mizoram,Lunglei,1720,3.422
1981,Mizoram,Mamit,1466,3.314
1981,Mizoram,Saiha,440,2.8
1981,Mizoram,Serchhip,754,3.676
1981,Nagaland,Dimapur,5342,2.748
1981,Nagaland,Kiphire,824,2.718
1981,Nagaland,Kohima,4028,2.965
1981,Nagaland,Longleng,742,2.016
1981,Nagaland,Mokokchung,3679,3.611
1981,Nagaland,Mon,2946,1.949
1981,Nagaland,Peren,2135,2.734
1981,Nagaland,Phek,2840,2.907
1981,Nagaland,Pughoboto,321,2.841
1981,Nagaland,Tuensang,3071,2.419
1981,Nagaland,Wokha,2812,2.815
1981,Nagaland,Zunheboto,2586,2.886
1981,Puducherry,Karaikal,3336,3.367
1981,Puducherry,Mahe,401,2.636
1981,Puducherry,Puducherry,17932,3.336
1981,Puducherry,Yanam,1072,3.02
1981,Uttar Pradesh,Agra,95654,2.537
1981,Uttar Pradesh,Aligarh,44187,2.534
1981,Uttar Pradesh,Allahabad,70734,2.414
1981,Uttar Pradesh,Amethi,23111,2.475
1981,Uttar Pradesh,Auraiyya,18244,2.256
1981,Uttar Pradesh,Badaun,67300,2.451
1981,Uttar Pradesh,Bagpat,20146,2.343
1981,Uttar Pradesh,Banda,23094,2.448
1981,Uttar Pradesh,Barabanki,31159,2.345
1981,Uttar Pradesh,Bareilly,62490,2.296
1981,Uttar Pradesh,Bijnor,49858,2.438
1981,Uttar Pradesh,Bulandshahr,52229,2.41
1981,Uttar Pradesh,Chitrakoot,14084,2.53
1981,Uttar Pradesh,Etah,22416,2.291
1981,Uttar Pradesh,Etawah,17904,2.512
1981,Uttar Pradesh,Faizabad,1016,2.483
1981,Uttar Pradesh,Farrukhabad,30410,2.635
1981,Uttar Pradesh,Fatehpur,38937,2.333
1981,Uttar Pradesh,Firozabad,37242,2.394
1981,Uttar Pradesh,Gautam Buddh Nagar,33859,2.274
1981,Uttar Pradesh,Ghaziabad,54421,2.137
1981,Uttar Pradesh,Hamirpur,14447,2.27
1981,Uttar Pradesh,Hardoi,56534,2.346
1981,Uttar Pradesh,Hathras,18390,2.471
1981,Uttar Pradesh,Jalaun,25988,2.244
1981,Uttar Pradesh,Jhansi,40957,2.585
1981,Uttar Pradesh,Kannauj,17962,2.488
1981,Uttar Pradesh,Kanpur Rural,18387,2.151
1981,Uttar Pradesh,Kanpur Urban,68749,2.157
1981,Uttar Pradesh,Kasganj,17665,2.354
1981,Uttar Pradesh,Kaushambi,28301,2.507
1981,Uttar Pradesh,Kheri,51092,2.333
1981,Uttar Pradesh,Lalitpur,15918,2.56
1981,Uttar Pradesh,Lucknow,71450,2.161
1981,Uttar Pradesh,Mahoba,18965,2.624
1981,Uttar Pradesh,Mainpuri,26360,2.283
1981,Uttar Pradesh,Mathura,30442,2.103
1981,Uttar Pradesh,Mau,37,2.682
1981,Uttar Pradesh,Meerut,60366,2.357
1981,Uttar Pradesh,Moradabad,45890,2.309
1981,Uttar Pradesh,Muzaffarnagar,38186,2.615
1981,Uttar Pradesh,Pilibhit,20680,2.356
1981,Uttar Pradesh,Pratapgarh,37885,2.311
1981,Uttar Pradesh,Rae Bareli,33076,2.18
1981,Uttar Pradesh,Rampur,28801,2.467
1981,Uttar Pradesh,Saharanpur,47489,2.596
1981,Uttar Pradesh,Sambhal,27471,2.499
1981,Uttar Pradesh,Shahjahanpur,32746,2.49
1981,Uttar Pradesh,Shamli,16911,2.481
1981,Uttar Pradesh,Sitapur,101577,2.385
1981,Uttar Pradesh,Sultanpur,47830,2.543
1981,Uttar Pradesh,Unnao,37806,2.331
1981,Uttarakhand,Bageshwar,3214,1.846
1981,Uttarakhand,Chamoli,44,1.898
1981,Uttarakhand,Dehradun,25440,2.012
1981,Uttarakhand,Haridwar,16566,2.254
1981,Uttarakhand,Nainital,7416,1.938
1981,Uttarakhand,Pauri Garhwal,11933,2.084
1981,Uttarakhand,Udham Singh Nagar,480,2.172
1981,Uttarakhand,Uttarkashi,3412,2.212
1982,Andaman And Nicobar Islands,Nicobar,541,2.333
1982,Andaman And Nicobar Islands,North And Middle Andaman,1872,2.441
1982,Andaman And Nicobar Islands,South Andaman,3423,2.429
1982,Andhra Pradesh,Anantapur,46646,3.22
1982,Andhra Pradesh,Chittoor,30955,3.04
1982,Andhra Pradesh,East Godavari,62791,3.357
1982,Andhra Pradesh,Guntur,51985,3.164
1982,Andhra Pradesh,Kadapa,35997,3.109
1982,Andhra Pradesh,Krishna,45276,3.09
1982,Andhra Pradesh,Kurnool,30574,2.987
1982,Andhra Pradesh,Nellore,38605,3.127
1982,Andhra Pradesh,Prakasam,30843,3.256
1982,Andhra Pradesh,Srikakulam,25234,3.166
1982,Andhra Pradesh,Visakhapatnam,70983,3.157
1982,Andhra Pradesh,Vizianagaram,30586,3.243
1982,Andhra Pradesh,West Godavari,40014,3.35
1982,Arunachal Pradesh,Anjaw,190,2.563
1982,Arunachal Pradesh,Changlang,1372,2.137
1982,Arunachal Pradesh,Dibang Valley,80,2.138
1982,Arunachal Pradesh,East Kameng,860,1.921
1982,Arunachal Pradesh,East Siang,1412,2.006
1982,Arunachal Pradesh,Kurung Kumey,1139,1.822
1982,Arunachal Pradesh,Lohit,446,2.361
1982,Arunachal Pradesh,Longding,734,1.984
1982,Arunachal Pradesh,Lower Dibang Valley,555,2.164
1982,Arunachal Pradesh,Lower Subansiri,1363,1.817
1982,Arunachal Pradesh,Namsai,1054,2.415
1982,Arunachal Pradesh,Papum Pare,2798,2.006
1982,Arunachal Pradesh,Tawang,590,1.915
1982,Arunachal Pradesh,Tirap,778,2.024
1982,Arunachal Pradesh,Upper Siang,365,1.932
1982,Arunachal Pradesh,Upper Subansiri,890,1.906
1982,Arunachal Pradesh,West Kameng,1106,1.881
1982,Arunachal Pradesh,West Siang,2986,1.888
1982,Chandigarh,Chandigarh,8352,1.968
1982,Dadra And Nagar Haveli,Dadra And Nagar Haveli,6810,2.29
1982,Daman And Diu,Daman,2175,2.326
1982,Daman And Diu,Diu,838,2.377
1982,Goa,North Goa,10832,2.364
1982,Goa,South Goa,12464,2.426
1982,Haryana,Ambala,14261,2.323
1982,Haryana,Bhiwani,27203,2.2
1982,Haryana,Faridabad,31392,2.201
1982,Haryana,Fatehabad,14608,2.343
1982,Haryana,Gurgaon,22726,2.102
1982,Haryana,Hisar,20206,2.16
1982,Haryana,Jhajjar,17207,2.197
1982,Haryana,Jind,20548,2.285
1982,Haryana,Kaithal,16827,2.295
1982,Haryana,Karnal,24395,2.254
1982,Haryana,Kurukshetra,16541,2.419
1982,Haryana,Mahendragarh,15691,2.185
1982,Haryana,Mewat,9448,2.512
1982,Haryana,Palwal,15359,2.276
1982,Haryana,Panchkula,7661,2.254
1982,Haryana,Panipat,17494,2.237
1982,Haryana,Rewari,13882,2.189
1982,Haryana,Rohtak,19508,2.224
1982,Haryana,Sirsa,20907,2.441
1982,Haryana,Sonipat,16299,2.216
1982,Haryana,Yamunanagar,10007,2.317
1982,Himachal Pradesh,Bilaspur,5618,2.047
1982,Himachal Pradesh,Chamba,6462,1.871
1982,Himachal Pradesh,Hamirpur,7217,1.979
1982,Himachal Pradesh,Kangra,22188,2.14
1982,Himachal Pradesh,Kinnaur,1101,2.128
1982,Himachal Pradesh,Kullu,5801,1.878
1982,Himachal Pradesh,Lahaul And Spiti,451,2.154
1982,Himachal Pradesh,Mandi,11430,1.946
1982,Himachal Pradesh,Shimla,9347,2.045
1982,Himachal Pradesh,Sirmaur,5103,2.083
1982,Himachal Pradesh,Solan,5503,2.063
1982,Himachal Pradesh,Una,6120,2.141
1982,Madhya Pradesh,Agar Malwa,4336,2.229
1982,Madhya Pradesh,Alirajpur,3788,2.042
1982,Madhya Pradesh,Anuppur,10910,2.241
1982,Madhya Pradesh,Ashoknagar,14336,2.314
1982,Madhya Pradesh,Balaghat,23705,2.349
1982,Madhya Pradesh,Barwani,10496,2.044
1982,Madhya Pradesh,Betul,16570,2.306
1982,Madhya Pradesh,Bhind,17308,2.226
1982,Madhya Pradesh,Bhopal,28564,2.246
1982,Madhya Pradesh,Burhanpur,12403,2.244
1982,Madhya Pradesh,Chhatarpur,21537,2.213
1982,Madhya Pradesh,Chhindwara,16853,2.458
1982,Madhya Pradesh,Damoh,14202,2.308
1982,Madhya Pradesh,Datia,9936,2.154
1982,Madhya Pradesh,Dewas,20154,2.157
1982,Madhya Pradesh,Dhar,22504,2.2
1982,Madhya Pradesh,Dindori,2766,2.115
1982,Madhya Pradesh,Guna,19296,2.207
1982,Madhya Pradesh,Gwalior,27745,2.271
1982,Madhya Pradesh,Harda,4821,2.299
1982,Madhya Pradesh,Hoshangabad,11455,2.146
1982,Madhya Pradesh,Indore,46369,2.185
1982,Madhya Pradesh,Jabalpur,30394,2.129
1982,Madhya Pradesh,Jhabua,11900,1.818
1982,Madhya Pradesh,Katni,15386,2.076
1982,Madhya Pradesh,Khandwa,19206,2.27
1982,Madhya Pradesh,Khargone,23066,2.178
1982,Madhya Pradesh,Mandla,10792,2.098
1982,Madhya Pradesh,Mandsaur,15059,2.417
1982,Madhya Pradesh,Morena,24072,2.362
1982,Madhya Pradesh,Narsinghpur,7339,2.24
1982,Madhya Pradesh,Neemuch,5094,2.35
1982,Madhya Pradesh,Panna,7919,2.255
1982,Madhya Pradesh,Raisen,11710,2.215
1982,Madhya Pradesh,Rajgarh,12467,2.249
1982,Madhya Pradesh,Ratlam,17697,2.211
1982,Madhya Pradesh,Rewa,24498,2.291
1982,Madhya Pradesh,Sagar,27881,2.366
1982,Madhya Pradesh,Satna,12843,2.105
1982,Madhya Pradesh,Sehore,9209,2.149
1982,Madhya Pradesh,Seoni,8101,2.311
1982,Madhya Pradesh,Shahdol,17943,2.218
1982,Madhya Pradesh,Shajapur,5455,2.389
1982,Madhya Pradesh,Sheopur,11600,2.386
1982,Madhya Pradesh,Shivpuri,13307,2.303
1982,Madhya Pradesh,Sidhi,19033,2.48
1982,Madhya Pradesh,Singrauli,11550,2.522
1982,Madhya Pradesh,Tikamgarh,12935,2.324
1982,Madhya Pradesh,Ujjain,23601,2.314
1982,Madhya Pradesh,Umaria,8459,2.249
1982,Madhya Pradesh,Vidisha,13075,2.227
1982,Manipur,Bishnupur,4083,2.533
1982,Manipur,Chandel,717,2.558
1982,Manipur,Churachandpur,4618,2.686
1982,Manipur,Imphal East,7203,2.615
1982,Manipur,Imphal West,8980,2.565
1982,Manipur,Kamjong,198,2.52
1982,Manipur,Kangpokpi,2231,2.518
1982,Manipur,Noney,192,2.964
1982,Manipur,Senapati,2264,2.355
1982,Manipur,Tamenglong,1130,2.964
1982,Manipur,Tengnoupal,816,2.549
1982,Manipur,Thoubal,7201,2.558
1982,Manipur,Ukhrul,580,2.534
1982,Meghalaya,East Garo Hills,2729,2.385
1982,Meghalaya,East Jaintia Hills,1721,2.051
1982,Meghalaya,East Khasi Hills,11205,2.573
1982,Meghalaya,North Garo Hills,3196,2.508
1982,Meghalaya,Ri Bhoi,3643,2.373
1982,Meghalaya,South Garo Hills,1878,2.437
1982,Meghalaya,South West Garo Hills,1883,2.489
1982,Meghalaya,South West Khasi Hills,1536,2.691
1982,Meghalaya,West Garo Hills,7034,2.436
1982,Meghalaya,West Jaintia Hills,3738,2.218
1982,Meghalaya,West Khasi Hills,4107,2.636
1982,Mizoram,Aizawl,4763,3.584
1982,Mizoram,Champhai,1630,3.713
1982,Mizoram,Kolasib,1165,3.568
1982,Mizoram,Lawngtlai,1331,2.987
1982,Mizoram,Lunglei,1062,3.365
1982,Mizoram,Mamit,1258,3.373
1982,Mizoram,Saiha,438,2.95
1982,Mizoram,Serchhip,759,3.71
1982,Nagaland,Dimapur,5031,2.728
1982,Nagaland,Kiphire,989,2.738
1982,Nagaland,Kohima,3667,2.955
1982,Nagaland,Longleng,721,2.01
1982,Nagaland,Mokokchung,3326,3.606
1982,Nagaland,Mon,2277,1.933
1982,Nagaland,Peren,1325,2.758
1982,Nagaland,Phek,3021,3.023
1982,Nagaland,Pughoboto,268,2.843
1982,Nagaland,Tuensang,2965,2.394
1982,Nagaland,Wokha,2461,2.809
1982,Nagaland,Zunheboto,2289,2.911
1982,Puducherry,Karaikal,3461,3.377
1982,Puducherry,Mahe,424,2.542
1982,Puducherry,Puducherry,17638,3.334
1982,Puducherry,Yanam,903,3.033
1982,Uttar Pradesh,Agra,51842,2.318
1982,Uttar Pradesh,Aligarh,38362,2.477
1982,Uttar Pradesh,Allahabad,70738,2.355
1982,Uttar Pradesh,Amethi,13183,2.439
1982,Uttar Pradesh,Auraiyya,11624,2.435
1982,Uttar Pradesh,Badaun,46285,2.47
1982,Uttar Pradesh,Bagpat,17517,2.342
1982,Uttar Pradesh,Banda,18834,2.386
1982,Uttar Pradesh,Barabanki,10106,2.417
1982,Uttar Pradesh,Bareilly,38917,2.386
1982,Uttar Pradesh,Bijnor,32182,2.39
1982,Uttar Pradesh,Bulandshahr,35463,2.471
1982,Uttar Pradesh,Chitrakoot,11789,2.503
1982,Uttar Pradesh,Etah,16597,2.267
1982,Uttar Pradesh,Etawah,12312,2.556
1982,Uttar Pradesh,Faizabad,903,2.407
1982,Uttar Pradesh,Farrukhabad,20223,2.493
1982,Uttar Pradesh,Fatehpur,30688,2.341
1982,Uttar Pradesh,Firozabad,22843,2.402
1982,Uttar Pradesh,Gautam Buddh Nagar,24801,2.211
1982,Uttar Pradesh,Ghaziabad,47819,2.275
1982,Uttar Pradesh,Hamirpur,8852,2.403
1982,Uttar Pradesh,Hardoi,56347,2.322
1982,Uttar Pradesh,Hathras,27462,2.591
1982,Uttar Pradesh,Jalaun,25384,2.314
1982,Uttar Pradesh,Jhansi,16540,2.561
1982,Uttar Pradesh,Kannauj,22130,2.585
1982,Uttar Pradesh,Kanpur Rural,18298,2.238
1982,Uttar Pradesh,Kanpur Urban,63233,2.189
1982,Uttar Pradesh,Kasganj,16394,2.362
1982,Uttar Pradesh,Kaushambi,21646,2.368
1982,Uttar Pradesh,Kheri,38586,2.436
1982,Uttar Pradesh,Lalitpur,15191,2.683
1982,Uttar Pradesh,Lucknow,33053,2.183
1982,Uttar Pradesh,Mahoba,10987,2.429
1982,Uttar Pradesh,Mainpuri,19207,2.254
1982,Uttar Pradesh,Mathura,22832,2.275
1982,Uttar Pradesh,Mau,38,2.33
1982,Uttar Pradesh,Meerut,42508,2.34
1982,Uttar Pradesh,Moradabad,30999,2.357
1982,Uttar Pradesh,Muzaffarnagar,20267,2.51
1982,Uttar Pradesh,Pilibhit,34847,2.239
1982,Uttar Pradesh,Pratapgarh,38490,2.311
1982,Uttar Pradesh,Rae Bareli,23141,2.304
1982,Uttar Pradesh,Rampur,23529,2.472
1982,Uttar Pradesh,Saharanpur,32818,2.52
1982,Uttar Pradesh,Sambhal,21120,2.504
1982,Uttar Pradesh,Shahjahanpur,31464,2.436
1982,Uttar Pradesh,Shamli,15880,2.541
1982,Uttar Pradesh,Sitapur,44082,2.371
1982,Uttar Pradesh,Sultanpur,33974,2.421
1982,Uttar Pradesh,Unnao,27991,2.236
1982,Uttarakhand,Bageshwar,3636,1.867
1982,Uttarakhand,Chamoli,43,2.01
1982,Uttarakhand,Dehradun,33108,2.069
1982,Uttarakhand,Haridwar,18825,2.173
1982,Uttarakhand,Nainital,5755,1.888
1982,Uttarakhand,Pauri Garhwal,13720,2.018
1982,Uttarakhand,Udham Singh Nagar,493,2.052
1982,Uttarakhand,Uttarkashi,4041,2.169
1983,Andaman And Nicobar Islands,Nicobar,657,2.391
1983,Andaman And Nicobar Islands,North And Middle Andaman,2082,2.447
1983,Andaman And Nicobar Islands,South Andaman,3951,2.415
1983,Andhra Pradesh,Anantapur,32565,3.047
1983,Andhra Pradesh,Chittoor,31199,3.018
1983,Andhra Pradesh,East Godavari,65698,3.334
1983,Andhra Pradesh,Guntur,57357,3.156
1983,Andhra Pradesh,Kadapa,38520,3.117
1983,Andhra Pradesh,Krishna,48496,3.092
1983,Andhra Pradesh,Kurnool,28439,2.92
1983,Andhra Pradesh,Nellore,37099,3.111
1983,Andhra Pradesh,Prakasam,33941,3.236
1983,Andhra Pradesh,Srikakulam,28424,3.159
1983,Andhra Pradesh,Visakhapatnam,63366,3.121
1983,Andhra Pradesh,Vizianagaram,23174,3.197
1983,Andhra Pradesh,West Godavari,40642,3.308
1983,Arunachal Pradesh,Anjaw,270,2.537
1983,Arunachal Pradesh,Changlang,1931,2.139
1983,Arunachal Pradesh,Dibang Valley,115,2.183
1983,Arunachal Pradesh,East Kameng,1405,1.9
1983,Arunachal Pradesh,East Siang,1729,2.009
1983,Arunachal Pradesh,Kurung Kumey,1686,1.856
1983,Arunachal Pradesh,Lohit,392,2.314
1983,Arunachal Pradesh,Longding,1145,1.98
1983,Arunachal Pradesh,Lower Dibang Valley,851,2.161
1983,Arunachal Pradesh,Lower Subansiri,1527,1.832
1983,Arunachal Pradesh,Namsai,1198,2.417
1983,Arunachal Pradesh,Papum Pare,1881,2.009
1983,Arunachal Pradesh,Tawang,790,1.896
1983,Arunachal Pradesh,Tirap,1313,1.998
1983,Arunachal Pradesh,Upper Siang,605,1.945
1983,Arunachal Pradesh,Upper Subansiri,1490,1.883
1983,Arunachal Pradesh,West Kameng,1561,1.924
1983,Arunachal Pradesh,West Siang,3367,1.881
1983,Chandigarh,Chandigarh,8575,2.083
1983,Dadra And Nagar Haveli,Dadra And Nagar Haveli,6515,2.282
1983,Daman And Diu,Daman,2371,2.309
1983,Daman And Diu,Diu,901,2.34
1983,Goa,North Goa,11496,2.375
1983,Goa,South Goa,13526,2.422
1983,Haryana,Ambala,13858,2.362
1983,Haryana,Bhiwani,26929,2.249
1983,Haryana,Faridabad,33953,2.096
1983,Haryana,Fatehabad,14798,2.27
1983,Haryana,Gurgaon,23757,2.18
1983,Haryana,Hisar,19606,2.216
1983,Haryana,Jhajjar,17455,2.205
1983,Haryana,Jind,19892,2.224
1983,Haryana,Kaithal,17473,2.367
1983,Haryana,Karnal,24191,2.173
1983,Haryana,Kurukshetra,16833,2.369
1983,Haryana,Mahendragarh,16061,2.156
1983,Haryana,Mewat,13499,2.569
1983,Haryana,Palwal,15667,2.223
1983,Haryana,Panchkula,7542,2.322
1983,Haryana,Panipat,19108,2.194
1983,Haryana,Rewari,14943,2.245
1983,Haryana,Rohtak,19252,2.18
1983,Haryana,Sirsa,21208,2.391
1983,Haryana,Sonipat,20945,2.199
1983,Haryana,Yamunanagar,10244,2.245
1983,Himachal Pradesh,Bilaspur,5277,2.084
1983,Himachal Pradesh,Chamba,6788,1.872
