Year,State,District,People,AvgSyllabicCount,Name1,Name2,Name3,Name4,Name5,Name6,Name7,Name8,Name9,Name10
1989,Uttar Pradesh,Kaushambi,28932,2.267,Ram,Sangita,Sunita,Anita,Sima,Rajesh,Manoj,Shiva,Sunil,Rakesh
1989,Uttar Pradesh,Kheri,67189,2.309,Ram,Sunita,Anita,Poonam,Sima,Suman,Sunil,Nilam,Gita,Manoj
1989,Uttar Pradesh,Lalitpur,28250,2.561,Sunita,Ramadevi,Rajkumari,Mamata,Anita,Mukesh,Rekha,Rajesh,Rani,Savita
1989,Uttar Pradesh,Lucknow,101121,2.207,Ram,Amit,Ashish,Sunil,Pooja,Sima,Poonam,Arati,Sunita,Manoj
1989,Uttar Pradesh,Mahoba,17057,2.441,Sunita,Ram,Anita,Rajesh,Manoj,Suman,Rekha,Kamalesh,Mukesh,Mamata
1989,Uttar Pradesh,Mainpuri,32923,2.208,Preeti,Sima,Sunil,Pradip,Rina,Sangita,Arati,Niraj,Mamata,Suman
1989,Uttar Pradesh,Mathura,42521,2.236,Mamata,Rekha,Sima,Sunita,Manoj,Anita,Lakshmi,Gita,Jitendra,Mukesh
1989,Uttar Pradesh,Mau,66,2.112,Mamata,Soni,Dinesh,Manish,Pinki,Kamalesh,Sandip,Pradip,Nitu,Vikash
1989,Uttar Pradesh,Meerut,69128,2.125,Maulik,Amit,Sonu,Dipak,Rahul,Pooja,Sachin,Poonam,Preeti,Mohit
1989,Uttar Pradesh,Moradabad,56120,2.233,Maulik,Rajiv,Poonam,Shabana,Sunita,Mamata,Sima,Reshama,Sonu,Naseem
1989,Uttar Pradesh,Muzaffarnagar,48820,2.311,Amit,Maulik,Sonu,Sachin,Dipak,Rina,Pooja,Rahul,Soniya,Poonam
1989,Uttar Pradesh,Pilibhit,36395,2.335,Ram,Sunita,Mamata,Gita,Anita,Rajesh,Sima,Rekha,Pushpa,Mina
1989,Uttar Pradesh,Pratapgarh,57884,2.19,Sunita,Anita,Sangita,Ram,Sima,Rajesh,Sunil,Rita,Rekha,Suman
1989,Uttar Pradesh,Rae Bareli,51555,2.204,Ram,Sunita,Anita,Sunil,Manoj,Sangita,Rajesh,Shiva,Sima,Rekha
1989,Uttar Pradesh,Rampur,41944,2.366,Maulik,Mamata,Sunita,Sima,Rajiv,Poonam,Reshama,Imran,Nagma,Anita
1989,Uttar Pradesh,Saharanpur,57013,2.303,Maulik,Amit,Soniya,Sonu,Rina,Pooja,Poonam,Pravin,Sachin,Sima
1989,Uttar Pradesh,Sambhal,37645,2.439,Sunita,Mamata,Sima,Gita,Anita,Kamalesh,Mina,Rakesh,Dinesh,Suman
1989,Uttar Pradesh,Shahjahanpur,53693,2.32,Ram,Sunita,Soni,Sunil,Sima,Mamata,Amit,Rajiv,Anita,Rekha
1989,Uttar Pradesh,Shamli,23742,2.385,Amit,Maulik,Sonu,Sachin,Dipak,Pooja,Pravin,Rina,Soniya,Vikash
1989,Uttar Pradesh,Sitapur,78302,2.271,Ram,Sunita,Anita,Sunil,Manoj,Suman,Poonam,Sangita,Nilam,Sima
1989,Uttar Pradesh,Sultanpur,45155,2.338,Ram,Anita,Sunita,Poonam,Vijay,Sunil,Sangita,Sima,Rekha,Suman
1989,Uttar Pradesh,Unnao,58637,2.151,Ram,Sunil,Sunita,Sima,Manoj,Anita,Poonam,Soni,Suman,Amit
1989,Uttarakhand,Bageshwar,4765,1.935,Dipa,Kamal,Harish,Hema,Pushpa,Gita,Prakash,Manoj,Rekha,Lalit
1989,Uttarakhand,Chamoli,211,2.054,Sunita,Birendra,Vinod,Sunil,Anita,Kamal,Pramod,Rekha,Pushpa,Asha
1989,Uttarakhand,Dehradun,38193,2.025,Amit,Dipak,Manish,Pooja,Anita,Sunil,Manoj,Rina,Sandip,Sima
1989,Uttarakhand,Haridwar,32262,2.233,Amit,Rina,Sonu,Sachin,Poonam,Dipak,Soniya,Sangita,Sima,Pinki
1989,Uttarakhand,Nainital,8775,1.998,Dipa,Hema,Gita,Kamal,Mamata,Manoj,Lalit,Rekha,Prem,Sunita
1989,Uttarakhand,Pauri Garhwal,14795,2.057,Dipak,Mukesk,Sunita,Poonam,Manoj,Anita,Sandip,Sangita,Pradip,Sunil
1989,Uttarakhand,Udham Singh Nagar,768,2.105,Mamata,Lakshmi,Pooja,Sangita,Dipak,Manju,Poonam,Manoj,Hema,Rakesh
1989,Uttarakhand,Uttarkashi,5695,2.168,Anita,Sunita,Vinit,Anil,Sangita,Rina,Manoj,Kavita,Mamata,Sunil
1990,Andaman And Nicobar Islands,Nicobar,825,2.371,John,Rufus,Samuel,Hannah,Esther,Perpitua,Bright,Felicity,Augustine,Solomon
1990,Andaman And Nicobar Islands,North And Middle Andaman,2356,2.438,Saw,Naw,Biswajit,Sunita,Anita,Sanjay,Ranjit,Rajesh,Suresh,Manoj
1990,Andaman And Nicobar Islands,South Andaman,5006,2.415,Abdul,Mohammed,Sunita,Rajesh,Amit,Vijay,Sandeep,Vinod,Ramesh,Sunil
1990,Andhra Pradesh,Anantapur,63294,2.898,Bhaanu,Shaik,Lakshmi,Golla,Kuruba,Talari,Harijana,Vadde,Chakali,Dasari
1990,Andhra Pradesh,Chittoor,29479,2.745,Dhanamjay,Lakshmi,Aekadamt,Barhaspati,Janaki,Suresh,Sharada,Tirupati,Shaik,Ena
1990,Andhra Pradesh,East Godavari,99891,3.084,Durga,Venkata,Lakshmi,Veera,Devi,Naga,Veerababu,Srinu,Siva,Suresh
1990,Andhra Pradesh,Guntur,86846,2.949,Venkata,Lakshmi,Naga,Siva,Nagaraju,Ramesh,Suresh,Vijaya,Nagalakshmi,Durga
1990,Andhra Pradesh,Kadapa,51743,2.927,Venkata,Lakshmi,Naga,Shiva,Siva,Rama,Chinna,Lakshmidevi,Vijaya,Mahaboob
1990,Andhra Pradesh,Krishna,73111,2.845,Naga,Venkata,Lakshmi,Siva,Durga,Nagaraju,Ramesh,Suresh,Nagamani,Ravi
1990,Andhra Pradesh,Kurnool,48023,2.817,Shaik,Bhaanu,Lakshmi,Chakali,Chinna,Kuruva,Vadde,Dudekula,Golla,Sujatha
1990,Andhra Pradesh,Nellore,51781,2.945,Venkata,Lakshmi,Venkateswarlu,Sreenivasulu,Ramesh,Suresh,Srinivasulu,Mahesh,Vijaya,Madhavi
1990,Andhra Pradesh,Prakasam,48510,3.044,Venkata,Lakshmi,Chinna,Venkateswarlu,Srinu,Suresh,Naga,Nagaraju,Ramesh,Anusha
1990,Andhra Pradesh,Srikakulam,40574,3.044,Savara,Laxmi,Lakshmi,Ramesh,Kumari,Ramu,Krishna,Suresh,Parvathi,Raju
1990,Andhra Pradesh,Visakhapatnam,99710,2.96,Lakshmi,Venkata,Laxmi,Devi,Nagamani,Raju,Kumari,Srinu,Varalakshmi,Ramu
1990,Andhra Pradesh,Vizianagaram,43248,2.998,Lakshmi,Laxmi,Venkata,Ramu,Gowri,Ramesh,Suresh,Srinu,Ramana,Satyavathi
1990,Andhra Pradesh,West Godavari,67631,3.04,Lakshmi,Venkata,Durga,Naga,Ramesh,Suresh,Nagaraju,Vijaya,Nagalakshmi,Rajesh
1990,Arunachal Pradesh,Anjaw,316,2.611,Sonemso,Sanjay,Md.,Bajanso,Disanso,Bayallu,Tengsi,Munu,Arna,Okime
1990,Arunachal Pradesh,Changlang,2466,2.121,Amit,Chow,Rupa,Monika,Jyoti,Rita,Sunita,Ritu,Santosh,Ajay
1990,Arunachal Pradesh,Dibang Valley,224,2.121,Sima,Shanti,Eloka,Pinki,Jeena,Kelebe,Yami,Jimi,Bagi,Moti
1990,Arunachal Pradesh,East Kameng,2346,1.916,Papi,Rani,John,Minu,Metung,Takar,Laxmi,Meli,Sita,Sankar
1990,Arunachal Pradesh,East Siang,1915,2.005,Kaling,Minam,Oni,Kamin,Miti,Omem,John,Tani,Yamem,Oyi
1990,Arunachal Pradesh,Kurung Kumey,2168,1.876,Bengia,Lokam,Bamang,Takam,Tai,Tadar,Kipa,Nangram,Pisa,Sorang
1990,Arunachal Pradesh,Lohit,606,2.317,Raju,Sanjay,Krishna,Dhan,Rita,Geeta,Arjun,Pankaj,Sarita,Sunita
1990,Arunachal Pradesh,Longding,2603,1.987,Puman,Nalai,Nachat,Phechoi,Nyabow,Pulai,Phamsa,Abo,Palai,Kohai
1990,Arunachal Pradesh,Lower Dibang Valley,1089,2.081,Aseng,Asha,Minam,Ajay,Raju,Mido,Agu,Sunita,Oyi,Omem
1990,Arunachal Pradesh,Lower Subansiri,1379,1.823,Likha,Taba,Toko,Joram,Licha,Khoda,Hage,Kabak,Chukhu,Neelam
1990,Arunachal Pradesh,Namsai,1776,2.428,Sunita,Anima,Bipul,Anita,Rekha,Raju,Rupa,Maya,Mina,Diganta
1990,Arunachal Pradesh,Papum Pare,3998,1.964,Nabam,Techi,Tana,Taba,Tadar,Kipa,Gyamar,Tame,Tai,Gollo
1990,Arunachal Pradesh,Tawang,1194,1.873,Tashi,Tsering,Tenzin,Lham,Lobsang,Thutan,Sonam,Dorjee,Rinchin,Kesang
1990,Arunachal Pradesh,Tirap,2053,1.999,Yamna,Ngona,Poyum,Posen,Nali,Ngoyum,Yambo,Kamwang,Wangren,Yangli
1990,Arunachal Pradesh,Upper Siang,542,1.958,Tsering,Orik,Dechen,Omem,Pema,Kaling,Olak,Raju,Oyem,Asha
1990,Arunachal Pradesh,Upper Subansiri,1762,1.901,Yapi,Yanga,Yania,Yana,Yami,Yapa,Yanu,Yajum,Yama,Bini
1990,Arunachal Pradesh,West Kameng,2388,1.924,Tsering,Dorjee,Rinchin,Sange,Sang,Pem,Phurpa,Tashi,Nima,Pema
1990,Arunachal Pradesh,West Siang,4485,1.864,Yapi,Marpi,Yajum,Topi,Yape,Yater,Jumge,Yayi,Yanu,Yani
1990,Chandigarh,Chandigarh,8706,1.998,Pooja,Sandip,Amit,Poonam,Dipak,Neha,Raj,Ravi,Monika,Ram
1990,Dadra And Nagar Haveli,Dadra And Nagar Haveli,6524,2.292,Sangita,Sunil,Manoj,Patel,Sunita,Sanjay,Rajesh,Mahesh,Vijay,Savita
1990,Daman And Diu,Daman,2494,2.299,Rajesh,Manoj,Sanjay,Manisha,Sangita,Mukesh,Naresh,Vijay,Ashok,Nilesh
1990,Daman And Diu,Diu,947,2.325,Laxmi,Ramila,Bhavyesh,Ramesh,Prakash,Hansa,Bhavna,Vanita,Mahesh,Pravin
1990,Goa,North Goa,7694,2.349,Sneha,Pooja,Reshma,Supriya,Priyanka,Manisha,Priya,Sarvesh,Suraj,Prasad
1990,Goa,South Goa,8917,2.376,Reshma,Sneha,Fatima,Pooja,Suraj,Santosh,Supriya,Sarvesh,Mohammed,Sunita
1990,Haryana,Ambala,11998,2.374,Rajni,Pooja,Manisha,Soniya,Rina,Pradip,Ravi,Suman,Sandip,Poonam
1990,Haryana,Bhiwani,22068,2.198,Suman,Sandip,Sunil,Sunita,Poonam,Kavita,Sonu,Pradip,Anil,Mukesh
1990,Haryana,Faridabad,29596,2.211,Dipak,Pooja,Amita,Sunil,Jyoti,Poonam,Manoj,Sonu,Manisha,Sima
1990,Haryana,Fatehabad,14968,2.357,Suman,Sunita,Sandip,Kuldip,Sunil,Kavita,Vinod,Poonam,Raj,Pavan
1990,Haryana,Gurgaon,19587,2.062,Poonam,Pooja,Manisha,Jyoti,Dipak,Amita,Manoj,Kavita,Rekha,Anita
1990,Haryana,Hisar,19031,2.172,Suman,Sandip,Sunil,Poonam,Kavita,Sunita,Mukesh,Anil,Sonu,Pradip
1990,Haryana,Jhajjar,14064,2.163,Amita,Poonam,Sandip,Manisha,Dipak,Navin,Jyoti,Suman,Pravin,Pradip
1990,Haryana,Jind,18282,2.239,Suman,Sandip,Poonam,Pradip,Sunil,Sonu,Sima,Kavita,Anil,Rina
1990,Haryana,Kaithal,17333,2.25,Suman,Rina,Sima,Sunil,Kuldip,Kavita,Sandip,Poonam,Mukesh,Vikram
1990,Haryana,Karnal,22546,2.179,Rina,Pooja,Soniya,Suman,Poonam,Sima,Pradip,Sunil,Mamata,Sonu
1990,Haryana,Kurukshetra,15379,2.231,Rina,Suman,Pooja,Sandip,Soniya,Pradip,Sima,Kuldip,Rajni,Poonam
1990,Haryana,Mahendragarh,13968,2.19,Poonam,Sandip,Suman,Sunita,Manisha,Sunil,Pradip,Manoj,Krishna,Anita
1990,Haryana,Mewat,18709,2.483,Sajid,Arifa,Mohammad,Sakir,Mubina,Abida,Ruksana,Irfan,Imran,Tofik
1990,Haryana,Palwal,17875,2.221,Anita,Sima,Poonam,Manoj,Sunil,Rekha,Suman,Sunita,Babita,Gita
1990,Haryana,Panchkula,6477,2.209,Pooja,Rajni,Poonam,Manisha,Suman,Rohit,Pradip,Dipak,Sima,Sandip
1990,Haryana,Panipat,18254,2.048,Sonu,Pooja,Rina,Sima,Amita,Sunil,Poonam,Dipak,Suman,Soniya
1990,Haryana,Rewari,13030,2.083,Poonam,Sandip,Manisha,Suman,Pooja,Pravin,Manoj,Anita,Amita,Pradip
1990,Haryana,Rohtak,15713,2.131,Amita,Suman,Poonam,Dipak,Sandip,Jyoti,Pradip,Sunil,Sonu,Sima
1990,Haryana,Sirsa,20909,2.438,Suman,Sunita,Sandip,Vinod,Amandip,Mamata,Kuldip,Raj,Gurprit,Sunil
1990,Haryana,Sonipat,19706,2.071,Amita,Dipak,Sandip,Poonam,Pravin,Pradip,Navin,Soniya,Sunil,Jyoti
1990,Haryana,Yamunanagar,9918,2.324,Pooja,Pradip,Amita,Ravi,Pravin,Rajni,Soniya,Rina,Suman,Sandip
1990,Himachal Pradesh,Bilaspur,6062,2.064,Sunil,Rakesh,Nisha,Ajay,Rina,Sapna,Manoj,Poonam,Sanjiv,Sunita
1990,Himachal Pradesh,Chamba,8624,1.995,Rakesh,Pavan,Sunil,Rita,Rina,Rekha,Sima,Pooja,Ajay,Ramesh
1990,Himachal Pradesh,Hamirpur,7282,2.075,Ajay,Pooja,Sapna,Nisha,Poonam,Rajesh,Amit,Rina,Sima,Sunil
1990,Himachal Pradesh,Kangra,19132,2.082,Ajay,Pooja,Anil,Sunil,Sapna,Rina,Sunita,Amit,Anita,Rakesh
1990,Himachal Pradesh,Kinnaur,912,2.035,Raj,Chandra,Dipak,Ram,Randeep,Sunita,Anil,Surya,Prem,Jaya
1990,Himachal Pradesh,Kullu,7612,1.95,Ram,Rina,Prem,Om,Kamal,Hema,Rajesh,Kiran,Jaya,Rakesh
1990,Himachal Pradesh,Lahaul And Spiti,407,2.303,Tanjina,Sonam,Randeep,Keshav,Prakash,Purva,Rajesh,Anil,Sushil,Thukatana
1990,Himachal Pradesh,Mandi,11390,1.918,Rakesh,Rina,Pavan,Nisha,Mina,Hema,Raj,Anita,Lata,Ram
1990,Himachal Pradesh,Shimla,9398,2.086,Rina,Anil,Anita,Rakesh,Rajesh,Pradip,Poonam,Sima,Vinod,Nisha
1990,Himachal Pradesh,Sirmaur,5442,2.09,Rina,Anil,Kapil,Pradip,Kiran,Rajesh,Sima,Anita,Virendra,Kuldip
1990,Himachal Pradesh,Solan,5075,2.172,Poonam,Ram,Rina,Sima,Mina,Mamata,Nilam,Sunita,Kiran,Pavan
1990,Himachal Pradesh,Una,5428,2.147,Rajni,Ajay,Pooja,Manish,Sanjiv,Poonam,Rohit,Mamata,Ram,Rina
1990,Madhya Pradesh,Agar Malwa,3642,2.073,Kamala,Ishwar,Sangita,Shyam,Rekha,Mukesh,Mamata,Prem,Ram,Santosh
1990,Madhya Pradesh,Alirajpur,5286,1.964,Ramesh,Dinesh,Raju,Mukesh,Leela,Rakesh,Kali,Ramila,Sangita,Suresh
1990,Madhya Pradesh,Anuppur,12416,2.327,Ram,Sunita,Raj,Anita,Gita,Rajesh,Santosh,Parvati,Rakesh,Sanjay
1990,Madhya Pradesh,Ashoknagar,11061,2.193,Raj,Ram,Sunita,Rekha,Anita,Rina,Sima,Savita,Sunil,Mamata
1990,Madhya Pradesh,Balaghat,33284,2.366,Sunita,Anita,Sarita,Sangita,Lalit,Mamata,Rajesh,Raj,Sanjay,Sunil
1990,Madhya Pradesh,Barwani,17533,2.119,Sangita,Sunita,Anita,Mukesh,Dinesh,Sunil,Rekha,Rakesh,Lalit,Suresh
1990,Madhya Pradesh,Betul,29363,2.21,Sunita,Sangita,Rajesh,Anita,Kavita,Lalit,Sunil,Sarita,Mamata,Kamlesh
1990,Madhya Pradesh,Bhind,17526,2.152,Priti,Jitendra,Sunil,Sima,Ram,Dharmendra,Rina,Rekha,Raj,Anita
1990,Madhya Pradesh,Bhopal,41404,2.134,Sunil,Jitendra,Raj,Dipak,Priti,Rajesh,Pooja,Sima,Jyoti,Rahul
1990,Madhya Pradesh,Burhanpur,11746,2.219,Sheetal,Sunita,Anita,Sangita,Shekhar,Yogesh,Kavita,Rekha,Jyoti,Raju
1990,Madhya Pradesh,Chhatarpur,19937,2.316,Ram,Raj,Sunita,Rakesh,Mukesh,Anita,Rajesh,Kamlesh,Rekha,Santosh
1990,Madhya Pradesh,Chhindwara,32446,2.296,Raj,Rajesh,Sangita,Anil,Sunil,Sunita,Anita,Kavita,Sarita,Ram
1990,Madhya Pradesh,Damoh,21396,2.307,Mukesh,Raj,Kamlesh,Savita,Ram,Rajesh,Lakshmi,Manish,Rekha,Arati
1990,Madhya Pradesh,Datia,9789,2.293,Ram,Jitendra,Rani,Sima,Raj,Sunil,Manoj,Rekha,Priti,Dharmendra
1990,Madhya Pradesh,Dewas,19705,2.201,Jitendra,Rina,Sunita,Sima,Rajesh,Rekha,Dharmendra,Sunil,Mamata,Anita
1990,Madhya Pradesh,Dhar,38247,2.057,Sangita,Sunita,Mukesh,Dinesh,Rekha,Anita,Jitendra,Kamala,Mamata,Mahesh
1990,Madhya Pradesh,Dindori,5662,2.247,Ram,Santosh,Raj,Sunita,Rajesh,Mamata,Anita,Mukesh,Lakshmi,Sushil
1990,Madhya Pradesh,Guna,13939,2.127,Raj,Mamata,Ram,Sunita,Rina,Rekha,Sima,Anita,Sonu,Mukesh
1990,Madhya Pradesh,Gwalior,31219,2.253,Jitendra,Manish,Sima,Rekha,Priti,Manoj,Dharmendra,Sonu,Sunil,Raj
1990,Madhya Pradesh,Harda,8955,2.267,Sunita,Manish,Rajesh,Anita,Sunil,Anil,Sangita,Ram,Mukesh,Dipak
1990,Madhya Pradesh,Hoshangabad,18765,2.194,Sunita,Sunil,Rajesh,Raj,Manish,Priti,Dipak,Anita,Jyoti,Rakesh
1990,Madhya Pradesh,Indore,56901,2.204,Jitendra,Rahul,Rina,Pooja,Sangita,Ravi,Dipak,Manish,Mamata,Jyoti
1990,Madhya Pradesh,Jabalpur,40397,2.14,Raj,Mukesh,Manish,Rajesh,Anil,Sunil,Santosh,Lakshmi,Sangita,Priti
1990,Madhya Pradesh,Jhabua,17032,1.85,Mukesh,Dinesh,Rakesh,Kali,Raju,Ramesh,Sunita,Anita,Rekha,Leela
1990,Madhya Pradesh,Katni,24702,2.111,Raj,Ram,Rajesh,Sunil,Rekha,Rakesh,Sunita,Santosh,Anil,Anita
1990,Madhya Pradesh,Khandwa,19672,2.235,Sunita,Jitendra,Sangita,Anita,Mukesh,Manish,Sunil,Jyoti,Rakesh,Rekha
1990,Madhya Pradesh,Khargone,23007,2.176,Jitendra,Sangita,Sunita,Anita,Rekha,Sunil,Sima,Mukesh,Mamata,Jyoti
1990,Madhya Pradesh,Mandla,18571,2.168,Ram,Santosh,Raj,Anita,Sunita,Rajesh,Sunil,Lakshmi,Mukesh,Shiva
1990,Madhya Pradesh,Mandsaur,15793,2.241,Shyam,Rekha,Sangita,Mukesh,Lalit,Dinesh,Mamata,Manju,Vinod,Gopal
1990,Madhya Pradesh,Morena,40093,2.217,Mamata,Sunita,Ram,Jitendra,Rekha,Mukesh,Raj,Manish,Manoj,Sunil
1990,Madhya Pradesh,Narsinghpur,15616,2.217,Ram,Rajesh,Raj,Priti,Lakshmi,Arati,Sunita,Kamlesh,Mukesh,Vinit
1990,Madhya Pradesh,Neemuch,8827,2.223,Rekha,Mukesh,Lalit,Sangita,Mamata,Vinod,Manju,Dinesh,Gopal,Radha
1990,Madhya Pradesh,Panna,13030,2.266,Raj,Ram,Rajesh,Anita,Rakesh,Rekha,Sunita,Rani,Mamata,Archana
1990,Madhya Pradesh,Raisen,18302,2.192,Raj,Sunita,Sunil,Ram,Priti,Anita,Vinit,Lakshmi,Rajesh,Mukesh
1990,Madhya Pradesh,Rajgarh,17009,2.208,Sunita,Mamata,Rambabu,Rekha,Sima,Mukesh,Rina,Jagdish,Kamala,Dinesh
1990,Madhya Pradesh,Ratlam,16344,2.179,Sangita,Rekha,Mukesh,Dinesh,Anita,Shyam,Rakesh,Sima,Jitendra,Lalit
1990,Madhya Pradesh,Rewa,31717,2.303,Sunita,Sangita,Rajesh,Raj,Anita,Savita,Sunil,Archana,Mamata,Rakesh
1990,Madhya Pradesh,Sagar,35538,2.277,Raj,Ram,Lakshmi,Priti,Arati,Rajesh,Rekha,Vinit,Savita,Anita
1990,Madhya Pradesh,Satna,26526,2.121,Raj,Sangita,Rajesh,Ram,Sunita,Rakesh,Rekha,Pooja,Rani,Mamata
1990,Madhya Pradesh,Sehore,16273,2.101,Jitendra,Rina,Sunil,Rajesh,Sunita,Sima,Mamata,Rakesh,Sangita,Anita
1990,Madhya Pradesh,Seoni,16579,2.252,Raj,Ram,Rajesh,Anita,Sunil,Anil,Sunita,Dinesh,Sarita,Shiva
1990,Madhya Pradesh,Shahdol,18012,2.158,Ram,Sunita,Rajesh,Raj,Anita,Mamata,Rakesh,Gudiya,Rani,Kamlesh
1990,Madhya Pradesh,Shajapur,6287,2.216,Rina,Jitendra,Sangita,Sunita,Sima,Mamata,Rajesh,Rekha,Santosh,Rakesh
1990,Madhya Pradesh,Sheopur,15963,2.312,Ram,Mamata,Mukesh,Sunita,Mahavir,Rekha,Giriraj,Rakesh,Sima,Anita
1990,Madhya Pradesh,Shivpuri,24459,2.265,Ram,Raj,Rekha,Mamata,Rani,Sunita,Anita,Dharmendra,Rachana,Rajesh
1990,Madhya Pradesh,Sidhi,24664,2.441,Raj,Ram,Sunita,Rajesh,Anita,Shiva,Sangita,Ramesh,Savita,Gita
1990,Madhya Pradesh,Singrauli,18956,2.451,Sunita,Ram,Raj,Anita,Rajesh,Savita,Shiva,Phoolmati,Sangita,Sita
1990,Madhya Pradesh,Tikamgarh,19116,2.295,Ram,Raj,Mukesh,Kamlesh,Rakesh,Mamata,Sunita,Rajesh,Rekha,Gita
1990,Madhya Pradesh,Ujjain,21717,2.157,Jitendra,Sima,Sangita,Rekha,Mukesh,Anita,Dinesh,Rina,Mamata,Sanjay
1990,Madhya Pradesh,Umaria,9666,2.116,Ram,Rajesh,Sunita,Raj,Rakesh,Kamlesh,Shiva,Rekha,Rani,Lakshmi
1990,Madhya Pradesh,Vidisha,16572,2.151,Raj,Priti,Rani,Vinit,Sunil,Ram,Rekha,Jitendra,Sunita,Rina
1990,Manipur,Bishnupur,5809,2.557,Oinam,Laishram,Ningthoujam,Moirangthem,Salam,Thokchom,Naorem,Wahengbam,Pukhrambam,Khwairakpam
1990,Manipur,Chandel,1173,2.577,Thangminlen,Sankhil,Hoineikim,Nengneichong,Thang,Lunminthang,Neng,Thangminlal,Chin,Hoineichong
1990,Manipur,Churachandpur,5978,2.715,Thang,Kim,Ching,David,Niang,James,Lamneichong,Esther,Mary,Elizabeth
1990,Manipur,Imphal East,9714,2.591,Laishram,Thokchom,Moirangthem,Ningthoujam,Thangjam,Miss,Ningombam,Maibam,Yumnam,Oinam
1990,Manipur,Imphal West,10678,2.548,Laishram,Yumnam,Thokchom,Ningthoujam,Oinam,Moirangthem,Longjam,Naorem,Thoudam,Maibam
1990,Manipur,Kamjong,425,2.541,Tuithung,Yarmila,Mayori,Ngalaton,Somiwon,Thanreingam,Pamreingam,Ringsophy,Hatneithem,Hungyo
1990,Manipur,Kangpokpi,3259,2.572,Krishna,Geeta,Santosh,Meena,Mary,Nengboi,Kumar,Deepak,Man,Anita
1990,Manipur,Noney,284,2.937,Pougongrei,Gailaliu,Daniel,Luduanliu,Jonathan,Meithuanlung,Mathew,Gaipuiliu,Ramjuanang,Lubiliu
1990,Manipur,Senapati,4911,2.354,John,Mary,Lohrii,Kholi,Loli,Solomon,Moses,Athikho,Adani,David
1990,Manipur,Tamenglong,2170,3.05,Gracy,Martha,Mercy,Shri,Esther,Samuel,Tabitha,Masenlungliu,Chamdanlung,Ruth
1990,Manipur,Tengnoupal,912,2.576,Thangminlen,Lamneikim,Dangshawa,Teshil,Shinglai,Khushim,Deepak,Lunminthang,Mary,Hatneilam
1990,Manipur,Thoubal,10061,2.523,Laishram,Moirangthem,Ningthoujam,Thokchom,Yumnam,Miss,Elangbam,Naorem,Maibam,Khundrakpam
1990,Manipur,Ukhrul,1060,2.582,Somipam,Solomon,Sharon,Ningkhan,Nganingmi,Songamla,Ngalangam,Hoineikim,Yangmichon,Shanchuila
1990,Meghalaya,East Garo Hills,3371,2.395,Rakman,Ranitha,Manseng,Rajesh,Raksrang,Tengsrang,Nikseng,Selbina,Silme,Sengbath
1990,Meghalaya,East Jaintia Hills,1931,2.305,Iaishah,Rilang,Shimti,Hunlang,Rose,Rani,Raju,Wanbiang,Deimon,Arki
1990,Meghalaya,East Khasi Hills,10939,2.689,John,Banteilang,Banisha,Mary,Vicky,Saralin,Manbhalang,Darihun,Barisha,Ricky
1990,Meghalaya,North Garo Hills,3190,2.392,Sengsrang,Silme,Nikseng,Salseng,Walseng,Sengnang,Silman,Rikme,Elisha,Rakseng
1990,Meghalaya,Ri Bhoi,5065,2.54,Regina,John,Banisha,Banteilang,Shemphang,Ridalin,Sunita,Robert,Lumlang,Lamphrang
1990,Meghalaya,South Garo Hills,3741,2.411,Sengrak,Silseng,Tengsrang,Silme,Rikchi,Sengsrang,Manseng,Balsrang,Tengrak,John
1990,Meghalaya,South West Garo Hills,1665,2.485,Nur,Sunita,Raju,Dharmendra,Dipankar,Monika,Mithun,Amit,Abdul,Walseng
1990,Meghalaya,South West Khasi Hills,1520,2.781,Ridalin,John,Aidalin,Banteilang,Wandashisha,Shidalin,Michael,Bahunlang,Banshanlang,Pynshailang
1990,Meghalaya,West Garo Hills,10578,2.422,Abdul,Nur,Mithun,Sengrak,Tengrak,John,Sengchi,Silseng,Silme,Nikseng
1990,Meghalaya,West Jaintia Hills,4447,2.508,Rimiki,Rilang,Lakhon,Ram,Arki,Sambha,Phrangki,Ribha,Ridahun,Hunlang
1990,Meghalaya,West Khasi Hills,5270,2.814,Shanbor,Albinus,Ridalin,Shanborlang,Darihun,Shainingstar,John,Donboklang,Darilin,Saralin
1990,Mizoram,Aizawl,7595,3.499,David,Lalremruati,Lalremruata,Lalawmpuia,Mary,Rebecca,Lalhlimpuii,Lalnunmawii,Esther,Lalmuanpuia
1990,Mizoram,Champhai,1916,3.754,Lalremruati,Joseph,Malsawmtluanga,Lalawmpuia,Lalremruata,Lalnunpuii,Lalhmachhuana,Lalhruaitluangi,Lalmuanpuia,Melody
1990,Mizoram,Kolasib,1437,3.477,David,Samuel,Andrew,Lalrindiki,Lalremruati,Lalnunmawii,Lalmalsawmi,Lalchhanhima,Lalhruaitluanga,Lalawmpuia
1990,Mizoram,Lawngtlai,2425,2.917,Shanti,Doya,Lokhi,Gyana,Anil,Santi,Lokki,Amar,Bimal,Arun
1990,Mizoram,Lunglei,2135,3.299,Lalruatkimi,Vanlalsangi,Malsawmtluangi,David,Santi,Lalzikpuii,Samuel,Biakchungnungi,Lalnunthari,Vanlalruata
1990,Mizoram,Mamit,1750,3.312,Lalduhawmi,Laltanpuia,Lalrinchhana,Laldinpuii,Lalremruati,Lalrindiki,Lalrinchhani,Lalawmpuii,Shanti,Mary
