Year,State,District,People,AvgSyllabicCount,Name1,Name2,Name3,Name4,Name5,Name6,Name7,Name8,Name9,Name10
1979,Andhra Pradesh,Vizianagaram,27402,3.345,Lakshmi,Ramanamma,Srinivasarao,Ramu,Simhachalam,Parvathi,Satyavathi,Ramana,Venkata,Appalanaidu
1979,Andhra Pradesh,West Godavari,47074,3.508,Lakshmi,Venkata,Srinivasarao,Nagamani,Venkatalakshmi,Shrinu,Satyavathi,Sathyanarayan,Rambabu,Kumari
1979,Arunachal Pradesh,Anjaw,301,2.6310000000000002,Maya,Ashok,Sanjay,Gopal,Basamso,Bahewlu,Manglaisi,Rajem,Tephiak,Andong
1979,Arunachal Pradesh,Changlang,911,2.147,Nang,Mina,Shyam,Chow,Manju,Krishna,Mamta,Ashok,Bobita,Sunil
1979,Arunachal Pradesh,Dibang Valley,38,2.158,Sanu,Anusi,Eropi,Echuli,Bailo,Chandan,Pine,Jama,Elo,Reshe
1979,Arunachal Pradesh,East Kameng,825,1.9040000000000001,Mero,Koro,Mechi,Yapung,Yago,Jame,Wari,Sama,Meku,Mesuk
1979,Arunachal Pradesh,East Siang,2248,2.002,Osi,Omem,Opet,Oni,Tajing,Oyar,Oyi,Oyem,Yatam,Yatok
1979,Arunachal Pradesh,Kurung Kumey,741,1.876,Tadar,Kipa,Tai,Bamang,Bengia,Tarak,Gyamar,Chello,Balo,Techi
1979,Arunachal Pradesh,Lohit,290,2.3,Sanjay,Nand,Bikash,Meena,Ranjit,Krishna,Sunil,Jaya,Geeta,Sunita
1979,Arunachal Pradesh,Longding,520,1.994,Tailai,Phengam,Taichat,Manlem,Nyalai,Phejon,Koram,Khongam,Phamsa,Angap
1979,Arunachal Pradesh,Lower Dibang Valley,361,2.122,Renu,Ajit,Prem,Tara,Nirmal,Rina,Ganesh,Olik,Mibom,Sanjay
1979,Arunachal Pradesh,Lower Subansiri,1242,1.768,Hage,Kabak,Tage,Kago,Rakhe,Likha,Hibu,Nani,Habung,Maga
1979,Arunachal Pradesh,Namsai,1873,2.431,Rupa,Arun,Rita,Rajen,Minu,Kalpana,Mina,Raju,Reena,Rina
1979,Arunachal Pradesh,Papum Pare,1179,2.0709999999999997,Nabam,Techi,Taba,Tana,Kipa,Teli,Gollo,Tarh,Tadar,Chera
1979,Arunachal Pradesh,Tawang,505,1.869,Tsering,Tashi,Dorjee,Rinchin,Sangey,Sonam,Lobsang,Yeshi,Pema,Phurpa
1979,Arunachal Pradesh,Tirap,531,2.002,Maya,Wanye,Manju,Chaham,Chajon,Potu,Charen,Wangkha,Longsa,Maria
1979,Arunachal Pradesh,Upper Siang,817,1.944,Pema,Orik,Osi,Kamang,Okiam,Amem,Tsering,Oki,Toto,Olik
1979,Arunachal Pradesh,Upper Subansiri,1798,1.871,Yajum,Yapi,Yapa,Yania,Yama,Yaning,Tania,Tabu,Yape,Yade
1979,Arunachal Pradesh,West Kameng,936,1.964,Tsering,Dorjee,Nima,Sang,Lobsang,Pema,Rinchin,Pem,Tashi,Passang
1979,Arunachal Pradesh,West Siang,1272,1.896,Yapi,Yape,Yame,Yanya,Karjum,Yater,Yabi,Yayong,Yangam,Libi
1979,Chandigarh,Chandigarh,7225,1.9869999999999999,Ram,Sunita,Rajesh,Raj,Sanjay,Mina,Anita,Gita,Samjiv,Sima
1979,Dadra And Nagar Haveli,Dadra And Nagar Haveli,4587,2.3080000000000003,Ramesh,Sanjay,Rajesh,Suresh,Sangita,Manoj,Savita,Shailesh,Kamlesh,Mukesh
1979,Daman And Diu,Daman,1784,2.332,Ramesh,Suresh,Rajesh,Mahesh,Sangita,Bharti,Rekha,Daxa,Haresh,Mukesh
1979,Daman And Diu,Diu,748,2.358,Ramesh,Shanta,Kanta,Laxmi,Savita,Dhani,Ramila,Vanita,Minaxi,Mahendra
1979,Goa,North Goa,11014,2.408,Nilesh,Reshma,Rajesh,Santosh,Rupesh,Sanjana,Mahesh,Sanjay,Sunil,Manisha
1979,Goa,South Goa,11906,2.456,Maria,Santosh,Fatima,Reshma,Prashant,Sunita,Sanjay,Rajesh,Anita,Nilesh
1979,Haryana,Ambala,9180,2.36,Sunita,Paramjit,Sima,Rama,Raj,Mamata,Rajesh,Nilam,Gita,Rajni
1979,Haryana,Bhiwani,10858,2.263,Sunita,Suman,Rajesh,Mukesh,Anita,Sunil,Saroj,Krishna,Sushila,Surendra
1979,Haryana,Faridabad,27587,2.194,Sunita,Gita,Rama,Rajesh,Manoj,Sima,Anita,Poonam,Raj,Rekha
1979,Haryana,Fatehabad,7633,2.355,Sunita,Krishna,Raj,Suman,Paramjit,Rama,Saroj,Kamalesh,Rani,Santosh
1979,Haryana,Gurgaon,18045,2.19,Sunita,Rajesh,Poonam,Gita,Sunil,Anita,Suman,Manoj,Mukesh,Sima
1979,Haryana,Hisar,9349,2.209,Sunita,Suman,Krishna,Rajesh,Saroj,Raj,Rama,Kamalesh,Suresh,Mukesh
1979,Haryana,Jhajjar,8307,2.191,Sunita,Rajesh,Mukesh,Suman,Poonam,Sunil,Kavita,Anita,Anil,Gita
1979,Haryana,Jind,7783,2.327,Sunita,Rajesh,Krishna,Mukesh,Suman,Anita,Saroj,Mina,Sudesh,Kamalesh
1979,Haryana,Kaithal,10628,2.376,Sunita,Krishna,Rajesh,Suman,Saroj,Kamalesh,Rama,Rekha,Sudesh,Raj
1979,Haryana,Karnal,12255,2.302,Sunita,Suman,Rajesh,Mina,Rekha,Sima,Nilam,Krishna,Raj,Gita
1979,Haryana,Kurukshetra,10783,2.3609999999999998,Sunita,Paramjit,Suman,Raj,Mamata,Rajesh,Nilam,Rama,Krishna,Gita
1979,Haryana,Mahendragarh,6576,2.207,Sunita,Suman,Mukesh,Krishna,Anita,Saroj,Sunil,Rajesh,Sushila,Manoj
1979,Haryana,Mewat,5519,2.394,Mubina,Samina,Sunita,Jamshed,Tahira,Hasina,Faramin,Farida,Jamshed,Rihan
1979,Haryana,Palwal,9292,2.213,Sunita,Gita,Kamalesh,Anita,Mukesh,Suman,Savita,Sima,Rekha,Raj
1979,Haryana,Panchkula,5573,2.191,Sunita,Rama,Mamata,Suman,Amita,Raj,Sima,Poonam,Rajesh,Kiran
1979,Haryana,Panipat,11514,2.141,Sunita,Rajesh,Suman,Mukesh,Gita,Krishna,Rama,Poonam,Rekha,Mina
1979,Haryana,Rewari,8045,2.155,Sunita,Suman,Anita,Mukesh,Rajesh,Saroj,Rekha,Manoj,Sunil,Krishna
1979,Haryana,Rohtak,10016,2.14,Sunita,Rajesh,Suman,Mukesh,Sunil,Anita,Poonam,Kavita,Mina,Anil
1979,Haryana,Sirsa,13932,2.367,Sunita,Raj,Krishna,Saroj,Paramjit,Suman,Rama,Subhash,Vinod,Rani
1979,Haryana,Sonipat,12416,2.191,Sunita,Mukesh,Rajesh,Poonam,Sunil,Suman,Krishna,Gita,Anita,Babita
1979,Haryana,Yamunanagar,6758,2.246,Sunita,Mamata,Gita,Rama,Rajesh,Paramjit,Usha,Sima,Rajni,Rekha
1979,Himachal Pradesh,Bilaspur,4915,1.9340000000000002,Sunita,Ram,Sanjiv,Rakesh,Rajesh,Anita,Raj,Sima,Pavan,Rita
1979,Himachal Pradesh,Chamba,5226,1.9469999999999998,Pavan,Chaman,Raj,Asha,Bina,Rekha,Kamal,Rakesh,Tilak,Suresh
1979,Himachal Pradesh,Hamirpur,6514,2.0380000000000003,Sanjiv,Sunita,Rajesh,Rakesh,Nilam,Raj,Anita,Sunil,Sima,Pavan
1979,Himachal Pradesh,Kangra,18826,2.121,Suman,Sunita,Sanjiv,Nilam,Sima,Anita,Rakesh,Pavan,Sanjay,Ajay
1979,Himachal Pradesh,Kinnaur,978,1.973,Ram,Raj,Chandra,Deva,Krishna,Prem,Shyam,Sundara,Dharam,Sunita
1979,Himachal Pradesh,Kullu,4837,1.7930000000000001,Ram,Nirmal,Indra,Prem,Krishna,Kamal,Tara,Gita,Bimal,Jaya
1979,Himachal Pradesh,Lahaul And Spiti,395,2.099,Randeep,Sonam,Tanjina,Sunita,Rajesh,Prem,Ram,Tashi,Ramesh,Dolam
1979,Himachal Pradesh,Mandi,9481,1.94,Mina,Lata,Ram,Kamal,Nirmal,Krishna,Raj,Prem,Pavan,Hema
1979,Himachal Pradesh,Shimla,7621,1.922,Sunita,Gita,Ramesh,Asha,Ram,Rakesh,Rita,Rajesh,Anita,Sanjiv
1979,Himachal Pradesh,Sirmaur,3699,2.028,Sunita,Ram,Ramesh,Naresh,Suresh,Rajendra,Kamal,Nirmal,Kamalesh,Gita
1979,Himachal Pradesh,Solan,4622,1.962,Ram,Sunita,Mina,Nirmal,Raj,Kamal,Sima,Rita,Mira,Asha
1979,Himachal Pradesh,Una,4924,2.189,Sameer,Sima,Nilam,Raj,Sanjiv,Rakesh,Anita,Mina,Ram,Vijay
1979,Madhya Pradesh,Agar Malwa,3322,2.327,Prem,Mohan,Krishna,Babu,Kailash,Kalu,Leela,Ramesh,Sugan,Ram
1979,Madhya Pradesh,Alirajpur,3637,1.9880000000000002,Ramesh,Ram,Leela,Raju,Basanti,Ramila,Bhura,Magan,Kali,Karma
1979,Madhya Pradesh,Anuppur,10705,2.256,Ram,Munni,Gita,Sunita,Shyam,Sushil,Ramesh,Raj,Radha,Phoola
1979,Madhya Pradesh,Ashoknagar,7896,2.263,Ram,Raj,Guddi,Sunita,Gita,Kamlesh,Pappu,Munni,Shila,Rajesh
1979,Madhya Pradesh,Balaghat,26094,2.31,Sunita,Gita,Anita,Ram,Ashok,Lakshmi,Ramesh,Raj,Santosh,Rekha
1979,Madhya Pradesh,Barwani,12373,2.125,Ramesh,Dinesh,Kailash,Sunita,Ram,Leela,Rekha,Gita,Sangita,Kamala
1979,Madhya Pradesh,Betul,22551,2.214,Sunita,Ram,Rekha,Anita,Ramesh,Kamala,Sangita,Rajesh,Raju,Munni
1979,Madhya Pradesh,Bhind,21011,2.325,Sunita,Ram,Anita,Mamata,Gita,Rajesh,Raj,Rakesh,Usha,Guddi
1979,Madhya Pradesh,Bhopal,34898,2.213,Sunita,Ram,Raj,Santosh,Rajesh,Rekha,Mamata,Anita,Mukesh,Sanjay
1979,Madhya Pradesh,Burhanpur,8891,2.303,Sunita,Sanjay,Sangita,Rekha,Sunil,Sheetal,Raju,Ramesh,Santosh,Anita
1979,Madhya Pradesh,Chhatarpur,24384,2.142,Ram,Raj,Sunita,Raju,Rakesh,Phoola,Mamata,Hira,Kamlesh,Lakshmi
1979,Madhya Pradesh,Chhindwara,25949,2.245,Ram,Sunita,Anita,Raj,Santosh,Rajesh,Sanjay,Gita,Sunil,Sangita
1979,Madhya Pradesh,Damoh,15028,2.375,Ram,Raj,Santosh,Mamata,Lakshmi,Kamala,Rajesh,Sunita,Anita,Prem
1979,Madhya Pradesh,Datia,11141,2.189,Ram,Sunita,Mamata,Raj,Gita,Usha,Santosh,Rekha,Ashok,Kamala
1979,Madhya Pradesh,Dewas,23519,2.322,Rekha,Sunita,Kamala,Santosh,Sangita,Mukesh,Mamata,Rajesh,Dinesh,Sima
1979,Madhya Pradesh,Dhar,21833,2.0780000000000003,Ramesh,Kamala,Raju,Mohan,Ram,Leela,Kailash,Dinesh,Sunita,Jagdish
1979,Madhya Pradesh,Dindori,4121,2.093,Ram,Prem,Shyam,Shiva,Raj,Ramesh,Gita,Rajesh,Sushil,Suresh
1979,Madhya Pradesh,Guna,10008,2.272,Ram,Raj,Sunita,Mamata,Gita,Rekha,Kamala,Pappu,Guddi,Guddi
1979,Madhya Pradesh,Gwalior,39858,2.301,Sunita,Mamata,Rakesh,Ram,Gita,Raj,Manoj,Mukesh,Anita,Kamala
1979,Madhya Pradesh,Harda,7553,2.342,Sunita,Santosh,Ram,Rajesh,Dinesh,Mamata,Mukesh,Anita,Rekha,Kshama
1979,Madhya Pradesh,Hoshangabad,16786,2.217,Sunita,Rajesh,Santosh,Ram,Mamata,Mukesh,Ashok,Rakesh,Anita,Maya
1979,Madhya Pradesh,Indore,55505,2.202,Rekha,Sunita,Rajesh,Sangita,Santosh,Mukesh,Anita,Dinesh,Kamala,Sanjay
1979,Madhya Pradesh,Jabalpur,24682,2.115,Ram,Sunita,Raj,Anita,Rajesh,Mamata,Lakshmi,Santosh,Rakesh,Munni
1979,Madhya Pradesh,Jhabua,11800,1.851,Ramesh,Leela,Kali,Babu,Bhura,Kalu,Ram,Shanti,Mana,Kamali
1979,Madhya Pradesh,Katni,21203,1.9409999999999998,Ram,Sunita,Raj,Rajesh,Mamata,Santosh,Shiva,Munni,Phoola,Sushil
1979,Madhya Pradesh,Khandwa,23428,2.319,Santosh,Mamata,Rekha,Dinesh,Mukesh,Sunita,Anita,Rajesh,Ram,Ramesh
1979,Madhya Pradesh,Khargone,27298,2.256,Dinesh,Mamata,Santosh,Rekha,Mukesh,Sunita,Ramesh,Kamala,Mahesh,Anita
1979,Madhya Pradesh,Mandla,14069,2.0909999999999997,Ram,Santosh,Sunita,Raj,Lakshmi,Shyam,Anita,Kamala,Rajesh,Shiva
1979,Madhya Pradesh,Mandsaur,18943,2.2840000000000003,Shyam,Gopal,Santosh,Leela,Mukesh,Rekha,Prem,Shyam,Ram,Jagdish
1979,Madhya Pradesh,Morena,20762,2.316,Sunita,Guddi,Ram,Munni,Gita,Mira,Rakesh,Mamata,Mina,Kamlesh
1979,Madhya Pradesh,Narsinghpur,7629,2.148,Ram,Mamata,Anita,Sunita,Rajesh,Gita,Lakshmi,Kamala,Santosh,Raj
1979,Madhya Pradesh,Neemuch,9413,2.28,Shanti,Gopal,Leela,Shyam,Ram,Manju,Prem,Mukesh,Santosh,Mohan
1979,Madhya Pradesh,Panna,16058,2.25,Ram,Raj,Sunita,Mamata,Munni,Rajesh,Kamlesh,Maya,Phoola,Ramesh
1979,Madhya Pradesh,Raisen,18137,2.3569999999999998,Sunita,Ram,Rajesh,Mamata,Lakshmi,Santosh,Mahesh,Kamlesh,Gita,Raj
1979,Madhya Pradesh,Rajgarh,17635,2.286,Krishna,Jagdish,Kamala,Prem,Ram,Leela,Mangi,Radheshyama,Ramesh,Mamata
1979,Madhya Pradesh,Ratlam,20975,2.276,Raju,Sangita,Shanti,Mukesh,Gopal,Ramesh,Rekha,Radheshyama,Kamala,Jagdish
1979,Madhya Pradesh,Rewa,36628,2.491,Sunita,Raj,Rajesh,Ram,Gita,Mamata,Savita,Asha,Ramesh,Munni
1979,Madhya Pradesh,Sagar,36030,2.354,Ram,Raj,Lakshmi,Rajesh,Santosh,Mamata,Sunita,Anita,Savita,Kamlesh
1979,Madhya Pradesh,Satna,24981,2.096,Ram,Raj,Sunita,Rajesh,Munni,Shiva,Santosh,Mamata,Gita,Asha
1979,Madhya Pradesh,Sehore,17832,2.237,Sunita,Mamata,Rekha,Santosh,Mukesh,Dinesh,Kamala,Ram,Anita,Lakhan
1979,Madhya Pradesh,Seoni,13839,2.206,Ram,Sunita,Santosh,Anita,Lakshmi,Raj,Shiva,Gita,Ashok,Shyam
1979,Madhya Pradesh,Shahdol,14691,2.2159999999999997,Munni,Ram,Sunita,Gita,Rajesh,Santosh,Phoola,Shyam,Ashok,Mira
1979,Madhya Pradesh,Shajapur,7073,2.468,Krishna,Kamala,Rekha,Prem,Sunita,Ram,Lakhan,Radheshyama,Sugan,Dinesh
1979,Madhya Pradesh,Sheopur,7610,2.364,Ram,Gita,Pappu,Jagdish,Kamlesh,Kamala,Ramsiya,Babu,Vimal,Mahavir
1979,Madhya Pradesh,Shivpuri,18563,2.344,Ram,Raj,Gita,Sunita,Kamlesh,Rekha,Ashok,Rakesh,Kamala,Mamata
1979,Madhya Pradesh,Sidhi,23144,2.529,Ram,Munni,Sunita,Raj,Gita,Ramkali,Rajesh,Shyamkali,Savita,Ramesh
1979,Madhya Pradesh,Singrauli,19888,2.543,Ram,Raj,Phoolmati,Sunita,Munni,Shiva,Sonamati,Sita,Chote,Gita
1979,Madhya Pradesh,Tikamgarh,19334,2.2569999999999997,Ram,Raj,Mamata,Mira,Guddi,Ramesh,Phoola,Rakesh,Raju,Santosh
1979,Madhya Pradesh,Ujjain,29138,2.371,Rekha,Kamala,Raju,Sangita,Mukesh,Rajesh,Sima,Sunita,Santosh,Krishna
1979,Madhya Pradesh,Umaria,9222,2.121,Ram,Sunita,Munni,Raj,Phoola,Santosh,Rajesh,Ashok,Shyam,Shiva
1979,Madhya Pradesh,Vidisha,21254,2.292,Ram,Raj,Sunita,Mamata,Kamala,Rajesh,Mukesh,Lakshmi,Pappu,Anita
1979,Manipur,Bishnupur,3789,2.555,Oinam,Laishram,Ningthoujam,Moirangthem,Wahengbam,Salam,Khwairakpam,Khangembam,Heisnam,Naorem
1979,Manipur,Chandel,429,2.438,Langhu,Sankhil,Thangkhopao,Hoineilhing,Khaimang,Lunkhomang,Tinkhoneng,Jamkholen,Chinneilhing,Khingam
1979,Manipur,Churachandpur,4299,2.7039999999999997,Mary,Lal,Samuel,Hatneikim,David,Lhingneilam,Ching,Elizabeth,Lhingkhohat,James
1979,Manipur,Imphal East,6749,2.6260000000000003,Laishram,Thokchom,Moirangthem,Ningombam,Chingakham,Ningthoujam,Thangjam,Yumnam,Kshetrimayum,Oinam
1979,Manipur,Imphal West,8240,2.553,Laishram,Yumnam,Ningthoujam,Thokchom,Oinam,Moirangthem,Naorem,Longjam,Thounaojam,Salam
1979,Manipur,Kamjong,146,2.521,Lightson,Johnson,Thangjahao,Heman,Soyorin,Grace,Ramkating,Phaphal,Chithung,Yarmila
1979,Manipur,Kangpokpi,1976,2.541,Nengneilhing,Hoinu,Lhingneikim,Lamneilhing,Lhingboi,Lhingneithem,Thangminlen,Januka,Nengcha,Nengneikim
1979,Manipur,Noney,173,2.9189999999999996,Poujianlung,Thuigongliu,Silas,Mathiuthon,Sangailiu,Kanpatliu,Thanlungpou,Mansonlu,David,Lansingliu
1979,Manipur,Senapati,2141,2.338,Lokho,Kaini,Adaphro,John,James,Adahrii,Adahra,Louni,Kholi,Lolia
1979,Manipur,Tamenglong,1137,2.968,Solomi,Neilaliu,Winiliu,Lucy,Aluana,Daimai,Dinthuiliu,Martha,Meithuanliu,Acham
1979,Manipur,Tengnoupal,689,2.504,Teshil,Tungshil,Todar,Darshim,Thangkholun,Modar,Shiltrim,Mophun,Korung,Chongom
1979,Manipur,Thoubal,6262,2.5610000000000004,Laishram,Moirangthem,Ningthoujam,Naorem,Thokchom,Elangbam,Yumnam,Kshetrimayum,Mayanglambam,Maibam
1979,Manipur,Ukhrul,471,2.478,Samuel,Rose,Mayophy,Yangreiphy,Tharawon,Somi,Themreiso,Jolly,Wungshungmi,Hillyjoy
1979,Meghalaya,East Garo Hills,1945,2.398,Sabina,Sengme,Bina,Salseng,Babitha,Francis,Debilla,Sengrak,Game,Gongsin
1979,Meghalaya,East Jaintia Hills,1583,2.025,Shaniah,Pyrkhat,Kham,Wanbiang,Kyrshan,Sngewbha,Wansuk,Ribha,Phyrnai,Sabina
1979,Meghalaya,East Khasi Hills,10684,2.5069999999999997,Sunita,Rita,Mary,Anita,John,Raju,Meena,Sanjay,Krishna,Teiborlang
1979,Meghalaya,North Garo Hills,2221,2.51,Samuel,Babitha,Manseng,Sengbath,Silme,Mina,Santi,Laibina,Sengre,Sanitha
1979,Meghalaya,Ri Bhoi,2775,2.364,Augustine,Peter,John,Shidalin,Charles,Rilang,Teiborlang,Lucy,Martin,Metilda
1979,Meghalaya,South Garo Hills,1586,2.431,Purnima,John,Rejina,Thomas,Dilip,Binna,Prodip,Joseph,Jaseng,Jenilla
1979,Meghalaya,South West Garo Hills,1322,2.54,Sabita,Arpana,Manik,Sanjoy,Gautam,Nilima,Zakir,Sadhana,Ponji,Nirmola
1979,Meghalaya,South West Khasi Hills,1228,2.594,Elis,Edwina,Shidalin,Darihun,Shainingstar,Ridalin,Anita,Rina,Peter,Lilimery
1979,Meghalaya,West Garo Hills,5786,2.448,Abdul,Nur,Rita,Abul,Rajesh,Mina,Fatema,Bina,Raju,Rofiqul
1979,Meghalaya,West Jaintia Hills,3169,2.175,Rilang,Ram,Wanbiang,Linda,Lakhon,Deimon,Manbha,Hermon,Sumar,Kongka
1979,Meghalaya,West Khasi Hills,3612,2.577,Shemphang,John,Peter,Kyrshanbor,Francis,Ridalin,Martina,Christopher,Medalin,Nikstar
1979,Mizoram,Aizawl,3909,3.5780000000000003,David,Lalremruati,Vanlalruati,Laltanpuii,Lalremruata,Lalrindiki,Lalmuanpuii,Mary,Lalawmpuii,Lalmuanpuia
1979,Mizoram,Champhai,1514,3.705,David,Lalhmangaihi,Lalruatkimi,Lalthlamuani,Lalhmachhuana,Zonunsangi,Lalsangzuali,Lalremruati,Lallawmzuali,Ramengmawii
1979,Mizoram,Kolasib,828,3.5639999999999996,Lalhmangaiha,Vanlalhruaii,Lalhmingmawii,Lalremruata,Lalrinmawii,Lalnunzira,John,Lalmuanpuii,Lalhmachhuana,Lalchhuanawma
1979,Mizoram,Lawngtlai,1010,2.9219999999999997,Shanti,Santi,Doya,Lokhi,Gyana,Kala,Guna,Sukro,Maya,Suresh
1979,Mizoram,Lunglei,1210,3.388,Lalremruati,Lalduhawma,Lalhmingmawii,Lalrinkimi,Vanlalruata,Lalenkawli,Lalsangpuii,Lalchhuanmawii,Kala,Lalduhawmi
1979,Mizoram,Mamit,1002,3.4139999999999997,Lalmuanpuii,Laltanpuii,Lalthanpuii,Lalrintluanga,Lalhmachhuani,Vanlalruati,Vanlalruata,Lalthlamuani,Lalthazuala,Lalhmangaihi
1979,Mizoram,Saiha,300,2.823,Sisi,Ngiaki,Zaihnemi,Sikhai,Laldinpuii,Lalrinpuii,Zoramchhana,Lalsangliana,Lalrinmawii,Lalthakima
1979,Mizoram,Serchhip,668,3.6289999999999996,Lalrinmawii,Lalthazuali,Lalromawii,David,Lalnuntluangi,Lalhmunsiami,Rosy,Laldawngliana,Lalnunpuia,Lalhmingliani
1979,Nagaland,Dimapur,5220,2.742,Narola,Akali,Mughato,Rita,Rekha,Raju,Rajesh,Kaholi,Asangla,Amenla
1979,Nagaland,Kiphire,953,2.7460000000000004,Litsala,Likhala,Thsatongla,Selichum,Tsalila,Lisela,Athrongla,Akhumla,Hokiu,Tongpise
1979,Nagaland,Kohima,4079,2.93,Lucy,Akho,Mary,Joseph,Banuo,Aleno,Avi,Aba,Amongla,Avonu
1979,Nagaland,Longleng,964,2.039,Yungmei,Chingmei,Alemla,Imti,Amongla,Ashom,Apang,Mandok,Nyomei,Hongla
1979,Nagaland,Mokokchung,3026,3.614,Moatemjen,Tianaro,Bendangsenla,Tiakala,Moayanger,Sentimenla,Imliwapang,Sungjemmenla,Moatemsu,Moatoshi
1979,Nagaland,Mon,2601,1.9409999999999998,Moba,Poangmai,Monyu,Phamsa,Mopa,Manshom,Echi,Phohi,Anon,Neangmai
1979,Nagaland,Peren,1786,2.734,Joseph,Asing,Hoinu,Paominthang,Lamneilhing,Asiam,Nengneivah,Haigurang,Namdaping,Tingvah
1979,Nagaland,Phek,2561,2.925,Avino,Vikho,Vevoto,Vesato,Mosonyi,Mulutalu,Thelu,Talu,Vezoto,Anelu
1979,Nagaland,Pughoboto,297,2.822,Qhetoli,Vito,Vitoli,Atoni,Qhevili,Viholi,Vihuto,Vikishe,Ghuvili,Jetoli
1979,Nagaland,Tuensang,2488,2.447,Chingmak,Naro,Tsusola,Mongko,Alemla,Tangsoi,Somet,Yongkong,Among,Mongshai
1979,Nagaland,Wokha,2272,2.773,Mhalo,Nchumbemo,Mhabemo,Nchumbeni,Nzanbeni,Nzano,Abeni,Mhathung,Mhonbeni,Thungbeni
1979,Nagaland,Zunheboto,2220,2.8810000000000002,Kaholi,Mughato,Mughali,Akali,Atoho,Kavili,Akavi,Inaholi,Hukali,Hokato
1979,Puducherry,Karaikal,3543,3.389,Mohamed,Kavitha,Jayanthi,Ramesh,Latha,Saravanan,Malathi,Senthilkumar,Chithra,Amudha
1979,Puducherry,Mahe,395,2.562,Sindhu,Abdul,Muhammed,Jithesh,Valavil,Shyni,Shaji,Jisha,Mahesh,Vijesh
1979,Puducherry,Puducherry,16035,3.3480000000000003,Murugan,Lakshmi,Saravanan,Vijayalakshmi,Kavitha,Selvi,Ramesh,Sumathi,Latha,Sivakumar
1979,Puducherry,Yanam,788,3.0269999999999997,Karri,Malladi,Palepu,Yalla,Pantadi,Akula,Pesingi,Kona,Kadali,Oleti
1979,Uttar Pradesh,Agra,79947,2.544,Sunita,Mukesh,Guddi,Kamalesh,Mamata,Rakesh,Gita,Anita,Rajesh,Mina
1979,Uttar Pradesh,Aligarh,41712,2.4530000000000003,Sunita,Kamalesh,Sima,Mamata,Mukesh,Gita,Anita,Mina,Sanjay,Suman
1979,Uttar Pradesh,Allahabad,82161,2.414,Ram,Sunita,Rajesh,Gita,Shiva,Sushil,Raj,Anita,Rakesh,Sangita
1979,Uttar Pradesh,Amethi,28803,2.636,Ram,Shiva,Sunita,Gita,Rajesh,Raj,Sushil,Chirag,Asha,Urmitra
1979,Uttar Pradesh,Auraiyya,15388,2.293,Sunita,Ram,Mamata,Anita,Gita,Suman,Rajesh,Sima,Manoj,Rekha
1979,Uttar Pradesh,Badaun,65842,2.5380000000000003,Ram,Sunita,Pappu,Mina,MunNi,Gita,Kamalesh,Mamata,Rajendra,Anita
1979,Uttar Pradesh,Bagpat,15580,2.419,Babita,Sunita,Poonam,Kavita,Gita,Anita,Sima,Manoj,Rekha,Mamata
1979,Uttar Pradesh,Banda,23248,2.553,Ram,Sunita,Kamalesh,Rajesh,Raj,Rani,Raj,Gita,Maya,Asha
1979,Uttar Pradesh,Barabanki,25909,2.412,Ram,Sunita,Gita,Anita,Suman,Nilam,Mina,Shiva,Sima,Poonam
1979,Uttar Pradesh,Bareilly,48507,2.3040000000000003,Ram,Sunita,Gita,Mina,MunNi,Sima,Mamata,Nandi,Pravina,Anita
1979,Uttar Pradesh,Bijnor,39200,2.4019999999999997,Sunita,Babita,Poonam,Anita,Mamata,Rekha,Suman,Gita,Shabana,Farzana
1979,Uttar Pradesh,Bulandshahr,39988,2.375,Sunita,Sima,Gita,Rekha,Anita,Kamalesh,Mamata,Poonam,Suman,Babita
1979,Uttar Pradesh,Chitrakoot,11172,2.391,Sunita,Ram,Raj,Asha,Gita,Rani,Rajesh,Shiva,Sushil,Maya
1979,Uttar Pradesh,Etah,16990,2.283,Sunita,Anita,Ram,Mamata,Gita,Mina,Suman,Sima,Rekha,Mira
1979,Uttar Pradesh,Etawah,17678,2.661,Sunita,Anita,Sima,Gita,Mamata,Suman,Ram,Rajesh,Manoj,Rekha
1979,Uttar Pradesh,Faizabad,855,2.43,Ram,Gita,Shanti,Rekha,Raj,Shila,Sushil,Shrimati,Kamalesh,Dinesh
1979,Uttar Pradesh,Farrukhabad,26856,2.682,Sunita,Gita,Anita,Rajesh,Mamata,Ram,Sima,Rekha,Suman,Sunil
1979,Uttar Pradesh,Fatehpur,26620,2.307,Ram,Sunita,Gita,Shiva,Suman,Rekha,Sangita,Anita,Rajesh,Rakesh
1979,Uttar Pradesh,Firozabad,34600,2.483,Sunita,Anita,Mamata,Sima,Gita,Suman,Rajesh,Rekha,Mina,Ram
1979,Uttar Pradesh,Gautam Buddh Nagar,28937,2.325,Sunita,Sanjay,Gita,Anita,Sima,Manoj,Suman,Babita,Rekha,Rajesh
1979,Uttar Pradesh,Ghaziabad,67872,2.217,Sunita,Sanjay,Manoj,Gita,Sima,Anita,Amit,Poonam,Rajesh,Mamata
1979,Uttar Pradesh,Hamirpur,11485,2.42,Ram,Sunita,Gita,Mamata,Suman,Raj,Rani,Rajesh,Rekha,Kamalesh
1979,Uttar Pradesh,Hardoi,43741,2.356,Ram,Sunita,Gita,Anita,Suman,Sushil,Mina,Rajesh,Sima,Rekha
