Year,State,District,People,Avg. Syllabic Count
1998,Uttar Pradesh,Hardoi,26472,2.8908658204895734
1998,Uttar Pradesh,Jalaun,11656,2.8697666437886067
1998,Uttar Pradesh,Jhansi,15967,2.8803782802029185
1998,Uttar Pradesh,Kannauj,9221,2.809998915518924
1998,Uttar Pradesh,Kanpur Rural,20476,2.7449208829849585
1998,Uttar Pradesh,Kanpur Urban,28130,2.7600071098471384
1998,Uttar Pradesh,Kaushambi,18114,2.7253505575797727
1998,Uttar Pradesh,Kheri,30224,2.8778454208575965
1998,Uttar Pradesh,Lalitpur,12761,3.0187289397382653
1998,Uttar Pradesh,Lucknow,23742,2.7629938505601888
1998,Uttar Pradesh,Mahoba,7930,2.93266078184111
1998,Uttar Pradesh,Mainpuri,12701,2.8267065585386977
1998,Uttar Pradesh,Mathura,23210,2.8066350710900467
1998,Uttar Pradesh,Mau,12,2.583333333333333
1998,Uttar Pradesh,Meerut,17532,2.7800022815423224
1998,Uttar Pradesh,Moradabad,26785,2.6892290461078963
1998,Uttar Pradesh,Muzaffarnagar,22209,2.771263902021703
1998,Uttar Pradesh,Pilibhit,13179,2.8311708020335384
1998,Uttar Pradesh,Pratapgarh,17226,2.7947288981771736
1998,Uttar Pradesh,Rae Bareli,16304,2.813481354268891
1998,Uttar Pradesh,Rampur,20820,2.899615754082613
1998,Uttar Pradesh,Saharanpur,30321,2.8170574849114485
1998,Uttar Pradesh,Shahjahanpur,24140,2.9087821043910513
1998,Uttar Pradesh,Sitapur,28340,2.872441778405081
1998,Uttar Pradesh,Sultanpur,16265,2.798339993851829
1998,Uttar Pradesh,Unnao,14495,2.7684028975508794
1998,Uttarakhand,Bageshwar,3811,2.76462870637628
1998,Uttarakhand,Chamoli,777,2.7554697554697563
1998,Uttarakhand,Dehradun,17117,2.849740024537009
1998,Uttarakhand,Nainital,4846,2.793437886917045
1998,Uttarakhand,Pauri Garhwal,10714,2.83731566175098
1998,Uttarakhand,Udham Singh Nagar,2486,2.921158487530169
1998,Uttarakhand,Uttarkashi,4049,2.9767843912077057
1999,Andhra Pradesh,Anantapur,12900,2.4192248062015502
1999,Andhra Pradesh,Chittoor,9647,2.155281434642894
1999,Andhra Pradesh,East Godavari,8790,2.5590443686006825
1999,Andhra Pradesh,Guntur,14846,2.5890475548969416
1999,Andhra Pradesh,Kadapa,9509,2.6512777368808496
1999,Andhra Pradesh,Krishna,8881,2.5373268776038733
1999,Andhra Pradesh,Kurnool,13091,2.4622259567641893
1999,Andhra Pradesh,Nellore,5078,2.6707365104371803
1999,Andhra Pradesh,Prakasam,7635,2.676620825147348
1999,Andhra Pradesh,Srikakulam,6811,2.880781089414183
1999,Andhra Pradesh,Visakhapatnam,24622,2.6079116237511166
1999,Andhra Pradesh,Vizianagaram,4607,2.8400260473192964
1999,Andhra Pradesh,West Godavari,7978,2.516670844823264
1999,Haryana,Ambala,1677,3.1830916131260794
1999,Haryana,Bhiwani,1704,2.847799372735373
1999,Haryana,Faridabad,1893,2.878197137718397
1999,Haryana,Fatehabad,2034,3.1288881654947693
1999,Haryana,Gurgaon,2299,2.9003000830664916
1999,Haryana,Hisar,2284,2.9062159743589744
1999,Haryana,Jhajjar,1573,2.8550622163742685
1999,Haryana,Jind,1963,2.8938360582000384
1999,Haryana,Kaithal,2112,3.063694283575105
1999,Haryana,Karnal,2133,2.9490778165938862
1999,Haryana,Kurukshetra,2200,3.1004120493273533
1999,Haryana,Mahendragarh,1651,2.900320195032199
1999,Haryana,Panchkula,1275,3.0112741736806945
1999,Haryana,Panipat,1973,2.8613556118271424
1999,Haryana,Rewari,1769,2.8465469047619045
1999,Haryana,Rohtak,2172,2.8629108302104354
1999,Haryana,Sirsa,2136,3.2436592111543106
1999,Haryana,Sonipat,1784,2.8855494345673187
1999,Haryana,Yamunanagar,1520,3.059112588235294
1999,Himachal Pradesh,Bilaspur,2261,2.8058381247235737
1999,Himachal Pradesh,Chamba,2580,2.7031007751937985
1999,Himachal Pradesh,Hamirpur,7289,2.8747427630676365
1999,Himachal Pradesh,Kangra,6430,2.8601866251944013
1999,Himachal Pradesh,Kinnaur,333,2.84984984984985
1999,Himachal Pradesh,Kullu,2803,2.6999643239386373
1999,Himachal Pradesh,Mandi,4917,2.7189343095383363
1999,Himachal Pradesh,Shimla,3442,2.809122603137711
1999,Himachal Pradesh,Sirmaur,2219,2.853537629562866
1999,Himachal Pradesh,Solan,2355,2.876433121019108
1999,Himachal Pradesh,Una,2524,2.927892234548336
1999,Madhya Pradesh,Balaghat,1933,2.9826085039524357
1999,Madhya Pradesh,Barwani,1717,2.8404355640349666
1999,Madhya Pradesh,Betul,2107,2.9244309777675457
1999,Madhya Pradesh,Bhind,1868,2.9201678083894356
1999,Madhya Pradesh,Bhopal,1632,2.8460969281444823
1999,Madhya Pradesh,Chhatarpur,1770,2.9690326496666377
1999,Madhya Pradesh,Chhindwara,1755,3.0711197475684484
1999,Madhya Pradesh,Damoh,2287,2.9090399117920147
1999,Madhya Pradesh,Datia,1696,2.9306260490928495
1999,Madhya Pradesh,Dewas,1998,2.8805867162940544
1999,Madhya Pradesh,Dhar,1817,2.8852115100117786
1999,Madhya Pradesh,Dindori,1781,3.0418440481540934
1999,Madhya Pradesh,Guna,1637,2.9367889466586754
1999,Madhya Pradesh,Gwalior,1609,2.9040734842319433
1999,Madhya Pradesh,Harda,2060,2.9685861667741245
1999,Madhya Pradesh,Hoshangabad,1806,2.917861097321308
1999,Madhya Pradesh,Indore,2244,2.8603498498659516
1999,Madhya Pradesh,Jabalpur,1584,2.8616054842018506
1999,Madhya Pradesh,Jhabua,2142,2.763460819994165
1999,Madhya Pradesh,Katni,1588,2.8491135830514516
1999,Madhya Pradesh,Khandwa,2000,2.9062401590249567
1999,Madhya Pradesh,Khargone,2226,2.9609094507042255
1999,Madhya Pradesh,Mandla,1545,2.908198126171143
1999,Madhya Pradesh,Mandsaur,1681,3.161026949183303
1999,Madhya Pradesh,Morena,1637,2.9111802039473686
1999,Madhya Pradesh,Narsinghpur,1539,3.0232389037863543
1999,Madhya Pradesh,Neemuch,2149,3.0282253640167367
1999,Madhya Pradesh,Panna,2051,2.855364085482393
1999,Madhya Pradesh,Raisen,1576,2.9202905970993984
1999,Madhya Pradesh,Rajgarh,1612,2.951538945982444
1999,Madhya Pradesh,Ratlam,1827,2.9196611424586996
1999,Madhya Pradesh,Rewa,2192,2.999579585207777
1999,Madhya Pradesh,Sagar,1989,2.8782070444320635
1999,Madhya Pradesh,Satna,2044,2.9511887609000467
1999,Madhya Pradesh,Sehore,1963,2.9071977783827383
1999,Madhya Pradesh,Seoni,1504,3.042045244154203
1999,Madhya Pradesh,Shahdol,1924,2.9664599029126215
1999,Madhya Pradesh,Shajapur,2046,2.9572503734439834
1999,Madhya Pradesh,Sheopur,2061,3.01112987987235
1999,Madhya Pradesh,Shivpuri,2048,2.9138962303262956
1999,Madhya Pradesh,Sidhi,2300,2.9255236189634215
1999,Madhya Pradesh,Tikamgarh,2209,3.010609571633067
1999,Madhya Pradesh,Ujjain,1969,2.8916007722882204
1999,Madhya Pradesh,Umaria,2144,2.956229746244807
1999,Madhya Pradesh,Vidisha,1905,2.9119980500180787
1999,Manipur,Bishnupur,2500,2.5052
1999,Manipur,Chandel,645,1.88062015503876
1999,Manipur,Churachandpur,2638,2.5579984836997727
1999,Manipur,Imphal East,5825,2.4741630901287555
1999,Manipur,Imphal West,6458,2.548776711056054
1999,Manipur,Senapati,1580,1.9424050632911392
1999,Manipur,Tamenglong,1148,2.9625435540069684
1999,Manipur,Thoubal,5184,2.2847222222222223
1999,Manipur,Ukhrul,1269,2.0819542947202523
1999,Meghalaya,East Garo Hills,1557,2.3911368015414256
1999,Meghalaya,East Jaintia Hills,2149,2.5416472778036296
1999,Meghalaya,East Khasi Hills,11224,2.8594975053456877
1999,Meghalaya,Ri Bhoi,3693,2.6959111833197937
1999,Meghalaya,South Garo Hills,2271,2.4209599295464552
1999,Meghalaya,West Garo Hills,6276,2.4404079031230084
1999,Meghalaya,West Khasi Hills,4516,2.9891496899911427
1999,Mizoram,Aizawl,5774,2.9987876688604085
1999,Mizoram,Champhai,2076,3.6512524084778417
1999,Mizoram,Kolasib,1679,3.217391304347826
1999,Mizoram,Lawngtlai,1763,2.477027793533749
1999,Mizoram,Lunglei,3309,2.7292233303112723
1999,Mizoram,Mamit,1203,3.369908561928512
1999,Mizoram,Saiha,1150,2.04
1999,Mizoram,Serchhip,1061,3.2045240339302543
1999,Uttar Pradesh,Agra,19923,2.7899412739045326
1999,Uttar Pradesh,Aligarh,20476,2.847870677866771
1999,Uttar Pradesh,Allahabad,24612,2.7911587843328456
1999,Uttar Pradesh,Auraiyya,7720,2.7284974093264247
1999,Uttar Pradesh,Bagpat,4495,2.8109010011123465
1999,Uttar Pradesh,Barabanki,5488,2.8261661807580176
1999,Uttar Pradesh,Bareilly,22495,2.8246721493665268
1999,Uttar Pradesh,Bijnor,22119,2.8201094082010942
1999,Uttar Pradesh,Bulandshahr,11971,2.8677637624258625
1999,Uttar Pradesh,Chitrakoot,9139,2.885326622168728
1999,Uttar Pradesh,Etah,12822,2.758851973171112
1999,Uttar Pradesh,Faizabad,320,2.761132
1999,Uttar Pradesh,Farrukhabad,12088,2.8490238252812707
1999,Uttar Pradesh,Fatehpur,10048,2.8810708598726116
1999,Uttar Pradesh,Firozabad,19920,2.8232429718875496
1999,Uttar Pradesh,Gautam Buddh Nagar,9133,2.8303952699003614
1999,Uttar Pradesh,Ghaziabad,13013,2.83531852762622
1999,Uttar Pradesh,Hamirpur,7289,2.8747427630676365
1999,Uttar Pradesh,Hardoi,15325,2.9098858075040783
1999,Uttar Pradesh,Jalaun,9625,2.8716883116883123
1999,Uttar Pradesh,Jhansi,11218,2.911124977714388
1999,Uttar Pradesh,Kannauj,5376,2.814360119047619
1999,Uttar Pradesh,Kanpur Rural,22551,2.7562857522947986
1999,Uttar Pradesh,Kanpur Urban,17813,2.7656206141582
1999,Uttar Pradesh,Kaushambi,10262,2.7370882868836484
1999,Uttar Pradesh,Kheri,18791,2.896280134106753
1999,Uttar Pradesh,Lalitpur,17649,3.0319564847866736
1999,Uttar Pradesh,Lucknow,8745,2.806060606060606
1999,Uttar Pradesh,Mahoba,5616,2.9786324786324787
1999,Uttar Pradesh,Mainpuri,9966,2.8742725265904068
1999,Uttar Pradesh,Mathura,13895,2.8272040302267003
1999,Uttar Pradesh,Mau,11,2.4545454545454546
1999,Uttar Pradesh,Meerut,13762,2.779901177154484
1999,Uttar Pradesh,Moradabad,15591,2.7524212686806493
1999,Uttar Pradesh,Muzaffarnagar,7396,2.7729853975121688
1999,Uttar Pradesh,Pilibhit,10060,2.8613320079522864
1999,Uttar Pradesh,Pratapgarh,8796,2.7536380172805823
1999,Uttar Pradesh,Rae Bareli,6772,2.86370348493798
1999,Uttar Pradesh,Rampur,12236,2.9451618175874468
1999,Uttar Pradesh,Saharanpur,20023,2.8177096339209915
1999,Uttar Pradesh,Shahjahanpur,25316,2.9280692052456945
1999,Uttar Pradesh,Sitapur,18980,2.9017386722866174
1999,Uttar Pradesh,Sultanpur,8490,2.84110718492344
1999,Uttar Pradesh,Unnao,6025,2.8522821576763486
1999,Uttarakhand,Bageshwar,2497,2.7440929114937926
1999,Uttarakhand,Chamoli,866,2.792147806004619
1999,Uttarakhand,Dehradun,11514,2.8561750911933297
1999,Uttarakhand,Nainital,4040,2.7948019801980197
1999,Uttarakhand,Pauri Garhwal,6957,2.8477792151789565
1999,Uttarakhand,Udham Singh Nagar,3354,2.896541443053072
1999,Uttarakhand,Uttarkashi,2567,2.962991819244253
2000,Andhra Pradesh,Anantapur,4474,2.4166294143942784
2000,Andhra Pradesh,Chittoor,2859,2.2500874431619446
2000,Andhra Pradesh,East Godavari,3691,2.476835545922514
2000,Andhra Pradesh,Guntur,6700,2.535223880597015
2000,Andhra Pradesh,Kadapa,3106,2.6860914359304573
2000,Andhra Pradesh,Krishna,3418,2.521357519016969
2000,Andhra Pradesh,Kurnool,5629,2.5420145674187244
2000,Andhra Pradesh,Nellore,1496,2.643048128342246
2000,Andhra Pradesh,Prakasam,2506,2.670391061452514
2000,Andhra Pradesh,Srikakulam,2423,2.8712340074288063
2000,Andhra Pradesh,Visakhapatnam,6111,2.5578465063001143
2000,Andhra Pradesh,Vizianagaram,1728,2.8159722222222223
2000,Andhra Pradesh,West Godavari,3115,2.5101123595505617
2000,Haryana,Ambala,1514,3.1622916131260794
2000,Haryana,Bhiwani,1357,2.821494372735373
2000,Haryana,Faridabad,1519,2.8875331377183966
2000,Haryana,Fatehabad,1845,3.0803701654947693
2000,Haryana,Gurgaon,2141,2.9392260830664916
2000,Haryana,Hisar,1756,2.8866669743589743
2000,Haryana,Jhajjar,1516,2.8456892163742684
2000,Haryana,Jind,1722,2.881536058200038
2000,Haryana,Kaithal,1880,3.0527092835751053
2000,Haryana,Karnal,1958,2.928863816593886
2000,Haryana,Kurukshetra,2140,3.098384049327353
2000,Haryana,Mahendragarh,1029,2.935655195032199
2000,Haryana,Panchkula,977,2.9804281736806946
2000,Haryana,Panipat,1541,2.8641386118271424
2000,Haryana,Rewari,1521,2.8670329047619045
2000,Haryana,Rohtak,2114,2.8958868302104355
2000,Haryana,Sirsa,1650,3.2512262111543104
2000,Haryana,Sonipat,1521,2.864092434567319
2000,Haryana,Yamunanagar,1124,3.063207588235294
2000,Himachal Pradesh,Bilaspur,1349,2.8154188287620463
2000,Himachal Pradesh,Chamba,1311,2.7437070938215102
2000,Himachal Pradesh,Hamirpur,1780,2.7848314606741567
2000,Himachal Pradesh,Kangra,3056,2.8527486910994764
2000,Himachal Pradesh,Kinnaur,230,2.7782608695652176
2000,Himachal Pradesh,Kullu,1562,2.736235595390525
2000,Himachal Pradesh,Mandi,2958,2.718052738336714
2000,Himachal Pradesh,Shimla,2140,2.7841121495327097
2000,Himachal Pradesh,Sirmaur,1352,2.886094674556213
2000,Himachal Pradesh,Solan,1197,2.87218045112782
2000,Himachal Pradesh,Una,1021,2.9020568070519097
2000,Madhya Pradesh,Balaghat,1595,2.9992235039524355
2000,Madhya Pradesh,Barwani,1420,2.8634415640349666
2000,Madhya Pradesh,Betul,1898,2.9620149777675455
2000,Madhya Pradesh,Bhind,1729,2.9587208083894354
2000,Madhya Pradesh,Bhopal,1087,2.8255849281444823
2000,Madhya Pradesh,Chhatarpur,1492,2.969618649666638
2000,Madhya Pradesh,Chhindwara,1726,3.056112747568448
2000,Madhya Pradesh,Damoh,1979,2.918937911792015
2000,Madhya Pradesh,Datia,1300,2.9462740490928496
2000,Madhya Pradesh,Dewas,1537,2.8984847162940546
2000,Madhya Pradesh,Dhar,1578,2.8871365100117785
2000,Madhya Pradesh,Dindori,1624,3.0616180481540933
2000,Madhya Pradesh,Guna,1613,2.928218946658675
2000,Madhya Pradesh,Gwalior,1531,2.9236414842319434
2000,Madhya Pradesh,Harda,1643,2.9542111667741247
2000,Madhya Pradesh,Hoshangabad,1799,2.904542097321308
2000,Madhya Pradesh,Indore,2230,2.8853938498659515
2000,Madhya Pradesh,Jabalpur,1041,2.8615294842018506
2000,Madhya Pradesh,Jhabua,1811,2.7400988199941647
2000,Madhya Pradesh,Katni,1453,2.8807675830514516
2000,Madhya Pradesh,Khandwa,1594,2.9142361590249566
2000,Madhya Pradesh,Khargone,1506,2.9174314507042256
2000,Madhya Pradesh,Mandla,1531,2.883576126171143
2000,Madhya Pradesh,Mandsaur,1546,3.1231599491833033
2000,Madhya Pradesh,Morena,1286,2.8931752039473686
2000,Madhya Pradesh,Narsinghpur,1228,2.994214903786354
2000,Madhya Pradesh,Neemuch,1787,2.9946873640167366
2000,Madhya Pradesh,Panna,1962,2.855834085482393
2000,Madhya Pradesh,Raisen,1338,2.9041545970993985
2000,Madhya Pradesh,Rajgarh,1204,2.955134945982444
2000,Madhya Pradesh,Ratlam,1814,2.9080471424586998
2000,Madhya Pradesh,Rewa,2044,2.956800585207777
2000,Madhya Pradesh,Sagar,1673,2.8952360444320635
2000,Madhya Pradesh,Satna,1654,2.9059887609000468
2000,Madhya Pradesh,Sehore,1940,2.8955737783827384
2000,Madhya Pradesh,Seoni,1237,2.998639244154203
2000,Madhya Pradesh,Shahdol,1787,2.9525409029126215
2000,Madhya Pradesh,Shajapur,1834,2.9516513734439833
2000,Madhya Pradesh,Sheopur,1771,3.02516987987235
2000,Madhya Pradesh,Shivpuri,2030,2.9193832303262957
2000,Madhya Pradesh,Sidhi,1857,2.9368866189634213
2000,Madhya Pradesh,Tikamgarh,1929,2.9907445716330674
2000,Madhya Pradesh,Ujjain,1933,2.9038987722882204
2000,Madhya Pradesh,Umaria,1559,2.912185746244807
2000,Madhya Pradesh,Vidisha,1842,2.9460710500180785
2000,Manipur,Bishnupur,538,2.434025
2000,Manipur,Chandel,526,2.00628815503876
2000,Manipur,Churachandpur,515,2.672200483699773
2000,Manipur,Imphal East,509,2.611105090128756
2000,Manipur,Imphal West,507,2.5717547110560544
2000,Manipur,Senapati,540,1.8070100632911392
2000,Manipur,Tamenglong,536,3.0308755540069683
2000,Manipur,Thoubal,507,2.2921742222222217
2000,Manipur,Ukhrul,512,2.0284712947202523
2000,Meghalaya,East Garo Hills,517,2.372669801541426
2000,Meghalaya,East Jaintia Hills,526,2.509945277803629
2000,Meghalaya,East Khasi Hills,536,2.9672805053456877
2000,Meghalaya,Ri Bhoi,514,2.6096331833197937
2000,Meghalaya,South Garo Hills,513,2.464771929546455
2000,Meghalaya,West Garo Hills,504,2.590934903123008
2000,Meghalaya,West Khasi Hills,509,2.8677506899911434
2000,Mizoram,Aizawl,32,3.375
2000,Mizoram,Champhai,602,3.8222591362126246
2000,Mizoram,Kolasib,569,3.117750439367311
2000,Mizoram,Lawngtlai,52,2.3461538461538463
2000,Mizoram,Lunglei,1332,2.558558558558558
2000,Mizoram,Mamit,11,3.6363636363636362
2000,Mizoram,Saiha,970,1.9608247422680407
2000,Mizoram,Serchhip,4,3.0
2000,Uttar Pradesh,Agra,1652,2.7626762739045327
2000,Uttar Pradesh,Aligarh,1793,2.860129677866771
2000,Uttar Pradesh,Allahabad,2174,2.7913137843328455
2000,Uttar Pradesh,Auraiyya,2175,2.765619409326425
2000,Uttar Pradesh,Bagpat,1650,2.7812630011123467
2000,Uttar Pradesh,Barabanki,1890,2.8108971807580176
2000,Uttar Pradesh,Bareilly,1596,2.8055991493665267
2000,Uttar Pradesh,Bijnor,2238,2.835222408201094
2000,Uttar Pradesh,Bulandshahr,1518,2.8813207624258625
2000,Uttar Pradesh,Chitrakoot,1985,2.897604622168728
2000,Uttar Pradesh,Etah,1846,2.769901973171112
2000,Uttar Pradesh,Faizabad,126,2.774361
2000,Uttar Pradesh,Farrukhabad,2107,2.8305458252812707
2000,Uttar Pradesh,Fatehpur,1781,2.9203748598726116
2000,Uttar Pradesh,Firozabad,2226,2.8240189718875497
2000,Uttar Pradesh,Gautam Buddh Nagar,1638,2.8511662699003613
2000,Uttar Pradesh,Ghaziabad,2275,2.84284052762622
2000,Uttar Pradesh,Hamirpur,1829,2.8517607630676367
2000,Uttar Pradesh,Hardoi,2272,2.947231807504078
2000,Uttar Pradesh,Jalaun,1558,2.8787143116883125
2000,Uttar Pradesh,Jhansi,2162,2.9179789777143883
2000,Uttar Pradesh,Kannauj,2204,2.834114119047619
2000,Uttar Pradesh,Kanpur Rural,1585,2.7400587522947983
2000,Uttar Pradesh,Kanpur Urban,2267,2.7799516141582
2000,Uttar Pradesh,Kaushambi,1864,2.747940286883648
2000,Uttar Pradesh,Kheri,2293,2.926584134106753
2000,Uttar Pradesh,Lalitpur,1933,3.0347194847866734
2000,Uttar Pradesh,Lucknow,1622,2.827893606060606
2000,Uttar Pradesh,Mahoba,1937,2.9735704786324786
2000,Uttar Pradesh,Mainpuri,1624,2.850206526590407
2000,Uttar Pradesh,Mathura,2093,2.8260770302267004
2000,Uttar Pradesh,Mau,17,2.4592834545454547
2000,Uttar Pradesh,Meerut,2055,2.8081661771544844
2000,Uttar Pradesh,Moradabad,2274,2.7355222686806493
2000,Uttar Pradesh,Muzaffarnagar,2025,2.764439397512169
2000,Uttar Pradesh,Pilibhit,1696,2.8492910079522864
2000,Uttar Pradesh,Pratapgarh,2194,2.7290670172805824
2000,Uttar Pradesh,Rae Bareli,2032,2.87494148493798
2000,Uttar Pradesh,Rampur,1888,2.913925817587447
2000,Uttar Pradesh,Saharanpur,1818,2.7911306339209916
2000,Uttar Pradesh,Shahjahanpur,1981,2.9290612052456946
2000,Uttar Pradesh,Sitapur,1549,2.9153466722866175
2000,Uttar Pradesh,Sultanpur,1660,2.86180518492344
2000,Uttar Pradesh,Unnao,2132,2.878704157676349
2000,Uttarakhand,Bageshwar,505,2.8059405940594058
2000,Uttarakhand,Chamoli,322,2.814232
2000,Uttarakhand,Dehradun,4207,2.8388400285238884
2000,Uttarakhand,Nainital,495,2.8464646464646464
2000,Uttarakhand,Pauri Garhwal,1447,2.8984105044920527
2000,Uttarakhand,Udham Singh Nagar,5590,2.9311270125223614
2000,Uttarakhand,Uttarkashi,15,3.0
