Year,State,District,GDP
1999,Madhya Pradesh,Sidhi,2447.3424599062605
1999,Madhya Pradesh,Dhar,1863.019647114664
1999,Madhya Pradesh,Shahdol,1814.1931894620072
1999,Madhya Pradesh,Datia,667.0877687765527
1999,Madhya Pradesh,Sagar,1337.0436159332667
1999,Madhya Pradesh,Harda,950.193174871037
1999,Manipur,Senapati,826.2441607654048
1999,Manipur,Ukhrul,605.8777790419592
1999,Manipur,Churachandpur,751.3648593785153
1999,Manipur,Imphal West,1372.4438757312594
1999,Manipur,Thoubal,1322.5427097688444
1999,Manipur,Tamenglong,310.9198571747861
1999,Manipur,Imphal East,1599.59516983839
1999,Manipur,Bishnupur,1494.4806947828192
1999,Manipur,Chandel,483.2574528134501
1999,Meghalaya,West Garo Hills,582.1302564938835
1999,Meghalaya,East Garo Hills,291.6702886958942
1999,Meghalaya,West Khasi Hills,640.479517189903
1999,Meghalaya,South Garo Hills,632.9525668140234
1999,Meghalaya,East Jaintia Hills,998.806206062459
1999,Meghalaya,Ri Bhoi,765.6132985391704
1999,Meghalaya,East Khasi Hills,1720.7213176070754
1999,Mizoram,Champhai,440.7299434590306
1999,Mizoram,Lawngtlai,323.24700539905984
1999,Mizoram,Aizawl,822.1776140778501
1999,Mizoram,Saiha,474.9476379254173
1999,Mizoram,Mamit,369.1098793002826
1999,Mizoram,Lunglei,635.8541069772791
1999,Mizoram,Serchhip,658.2989121394478
1999,Mizoram,Kolasib,471.75448260192337
1999,Uttar Pradesh,Jhansi,1635.8108104005876
1999,Uttar Pradesh,Mainpuri,1204.8670382200012
1999,Uttar Pradesh,Sitapur,676.2522756766385
1999,Uttar Pradesh,Allahabad,4237.127650226694
1999,Uttar Pradesh,Pilibhit,1625.1677274092265
1999,Uttar Pradesh,Bareilly,2007.968880521667
1999,Uttar Pradesh,Bulandshahr,2070.4458112636385
1999,Uttar Pradesh,Aligarh,2408.201734904591
1999,Uttar Pradesh,Mau,1425.8456160078485
1999,Uttar Pradesh,Pratapgarh,1451.9491187708945
1999,Uttar Pradesh,Mathura,1113.1181434645075
1999,Uttar Pradesh,Kanpur Rural,1152.7871760703529
1999,Uttar Pradesh,Muzaffarnagar,3969.6835540764946
1999,Uttar Pradesh,Shahjahanpur,1538.745156333442
1999,Uttar Pradesh,Auraiyya,1622.2610072175335
1999,Uttar Pradesh,Chitrakoot,314.0853971132654
1999,Uttar Pradesh,Moradabad,2423.9992993365477
1999,Uttar Pradesh,Sultanpur,1046.4852598663106
1999,Uttar Pradesh,Meerut,4337.506665367406
1999,Uttar Pradesh,Fatehpur,1058.8142787772697
1999,Uttar Pradesh,Unnao,1003.0234979221159
1999,Uttar Pradesh,Hardoi,983.9270362712981
1999,Uttar Pradesh,Bijnor,2519.7743650761145
1999,Uttar Pradesh,Lalitpur,481.52506658188315
1999,Uttar Pradesh,Hamirpur,3333.9438745418706
1999,Uttar Pradesh,Kanpur Urban,4285.970602430977
1999,Uttar Pradesh,Faizabad,950.7741834423288
1999,Uttar Pradesh,Farrukhabad,1826.8517285057408
1999,Uttar Pradesh,Saharanpur,2533.6750830733504
1999,Uttar Pradesh,Rampur,1684.7761290525982
1999,Uttar Pradesh,Barabanki,807.0967049608722
1999,Uttar Pradesh,Kaushambi,497.1311316295763
1999,Uttar Pradesh,Lucknow,4828.285468159448
1999,Uttar Pradesh,Ghaziabad,5720.681746048594
1999,Uttar Pradesh,Gautam Buddh Nagar,2960.572586996367
1999,Uttar Pradesh,Firozabad,1308.4275707593736
1999,Uttar Pradesh,Kheri,1858.2467919396756
1999,Uttar Pradesh,Agra,2867.164057423749
1999,Uttar Pradesh,Etah,1721.0218686982835
1999,Uttar Pradesh,Rae Bareli,755.4851374913322
1999,Uttar Pradesh,Mahoba,516.3730176369031
1999,Uttar Pradesh,Kannauj,1058.8142787772697
1999,Uttar Pradesh,Bagpat,955.6958254414792
1999,Uttar Pradesh,Jalaun,1570.1686698536844
1999,Uttarakhand,Udham Singh Nagar,1668.032633433064
1999,Uttarakhand,Chamoli,360.23036479267967
1999,Uttarakhand,Bageshwar,284.488450362536
1999,Uttarakhand,Nainital,1965.4867662021663
1999,Uttarakhand,Uttarkashi,384.48708469192457
1999,Uttarakhand,Pauri Garhwal,471.996571662096
1999,Uttarakhand,Dehradun,1663.7774750576048
2000,Andhra Pradesh,East Godavari,11243.216184189276
2000,Andhra Pradesh,Vizianagaram,901.2210529319502
2000,Andhra Pradesh,Guntur,9730.567431844662
2000,Andhra Pradesh,Kurnool,2829.30280152478
2000,Andhra Pradesh,Visakhapatnam,10216.187840445391
2000,Andhra Pradesh,Prakasam,2836.79892265195
2000,Andhra Pradesh,Krishna,7387.613186705496
2000,Andhra Pradesh,West Godavari,12476.839761901616
2000,Andhra Pradesh,Kadapa,2892.292336630697
2000,Andhra Pradesh,Anantapur,2524.338821835641
2000,Andhra Pradesh,Chittoor,4503.84417525961
2000,Andhra Pradesh,Srikakulam,1175.420092110345
2000,Andhra Pradesh,Nellore,3706.2086896819374
2000,Haryana,Kurukshetra,4762.541072221006
2000,Haryana,Ambala,3585.773800334629
2000,Haryana,Panchkula,2794.826014970134
2000,Haryana,Fatehabad,1803.058545566182
2000,Haryana,Sonipat,3997.665665726957
2000,Haryana,Gurgaon,13911.719063302646
2000,Haryana,Sirsa,1063.1920970978922
2000,Haryana,Bhiwani,3054.2891779739807
2000,Haryana,Faridabad,12015.921435539922
2000,Haryana,Panipat,4748.810536650079
2000,Haryana,Yamunanagar,1973.871887312835
2000,Haryana,Kaithal,2147.839362384558
2000,Haryana,Jhajjar,2136.8017445179235
2000,Haryana,Jind,1869.9263500367106
2000,Haryana,Mahendragarh,2188.4407183035496
2000,Haryana,Hisar,3794.469776046432
2000,Haryana,Rewari,3671.503433968744
2000,Haryana,Karnal,4378.894534457752
2000,Haryana,Rohtak,2735.7861408796384
2000,Himachal Pradesh,Mandi,1959.6169940009509
2000,Himachal Pradesh,Una,1206.7821622414058
2000,Himachal Pradesh,Hamirpur,3903.521131641595
2000,Himachal Pradesh,Kangra,1167.9037527638793
2000,Himachal Pradesh,Bilaspur,1485.5677246700338
2000,Himachal Pradesh,Kullu,1323.6547815463173
2000,Himachal Pradesh,Kinnaur,709.4083758313251
2000,Himachal Pradesh,Chamba,990.6031434167506
2000,Himachal Pradesh,Solan,2259.673179510787
2000,Himachal Pradesh,Shimla,1535.9259446135754
2000,Himachal Pradesh,Sirmaur,1750.8848676777714
2000,Madhya Pradesh,Khandwa,2052.4891127303245
2000,Madhya Pradesh,Raisen,1858.449642848069
2000,Madhya Pradesh,Barwani,1101.4665536446316
2000,Madhya Pradesh,Tikamgarh,921.4300055057852
2000,Madhya Pradesh,Sheopur,789.8831886842174
2000,Madhya Pradesh,Hoshangabad,948.3694583622197
2000,Madhya Pradesh,Dindori,314.2541220732968
2000,Madhya Pradesh,Khargone,853.7537057361316
2000,Madhya Pradesh,Chhindwara,2149.9621901950823
2000,Madhya Pradesh,Rewa,1671.1764155990738
2000,Madhya Pradesh,Sehore,1731.045140224902
2000,Madhya Pradesh,Jabalpur,3047.096313439027
2000,Madhya Pradesh,Dewas,1731.0262448338376
2000,Madhya Pradesh,Mandla,361.5125564161198
2000,Madhya Pradesh,Narsinghpur,2427.1500309463518
2000,Madhya Pradesh,Mandsaur,2021.6925844172488
2000,Madhya Pradesh,Seoni,1268.7233899958435
2000,Madhya Pradesh,Damoh,1308.14909465175
2000,Madhya Pradesh,Rajgarh,974.9890647663186
2000,Madhya Pradesh,Betul,1169.287777516897
2000,Madhya Pradesh,Chhatarpur,947.7112948615573
2000,Madhya Pradesh,Jhabua,615.9335541221343
2000,Madhya Pradesh,Satna,1857.5004912413517
2000,Madhya Pradesh,Ujjain,2467.8645026095355
2000,Madhya Pradesh,Umaria,430.1782068025641
2000,Madhya Pradesh,Shajapur,1772.4217541988519
2000,Madhya Pradesh,Katni,1636.6502553159296
2000,Madhya Pradesh,Guna,1829.5857284521067
2000,Madhya Pradesh,Neemuch,1770.6659035342095
2000,Madhya Pradesh,Ratlam,1681.3956844570525
2000,Madhya Pradesh,Morena,1941.1546677417655
2000,Madhya Pradesh,Bhind,1643.4064553647077
2000,Madhya Pradesh,Shivpuri,1672.1343944255896
2000,Madhya Pradesh,Bhopal,2646.478208326487
2000,Madhya Pradesh,Panna,718.3132544798567
2000,Madhya Pradesh,Vidisha,1497.174804475854
2000,Madhya Pradesh,Indore,8045.9551904937525
2000,Madhya Pradesh,Balaghat,919.8743397306114
2000,Madhya Pradesh,Gwalior,2244.7358192023557
2000,Madhya Pradesh,Sidhi,2591.547905507235
2000,Madhya Pradesh,Dhar,2081.549615011808
2000,Madhya Pradesh,Shahdol,1864.4844205878821
2000,Madhya Pradesh,Datia,748.8953118383464
2000,Madhya Pradesh,Sagar,1550.3513593218465
2000,Madhya Pradesh,Harda,946.1670276850842
2000,Manipur,Senapati,841.9015387844247
2000,Manipur,Ukhrul,712.9513995981787
2000,Manipur,Churachandpur,789.2626418301112
2000,Manipur,Imphal West,1486.9045198061738
2000,Manipur,Thoubal,1443.8350108893858
2000,Manipur,Tamenglong,346.5034323212346
2000,Manipur,Imphal East,1712.9415118545887
2000,Manipur,Bishnupur,1504.5963569808416
2000,Manipur,Chandel,558.1547236527281
2000,Meghalaya,West Garo Hills,635.2879927116651
2000,Meghalaya,East Garo Hills,325.87859474305014
2000,Meghalaya,West Khasi Hills,651.7751607131165
2000,Meghalaya,South Garo Hills,675.9091119781356
2000,Meghalaya,East Jaintia Hills,1053.032802116568
2000,Meghalaya,Ri Bhoi,825.3157260491016
2000,Meghalaya,East Khasi Hills,1897.0645384688814
2000,Mizoram,Champhai,482.5695459445624
2000,Mizoram,Lawngtlai,325.3870080650597
2000,Mizoram,Aizawl,828.2940117583577
2000,Mizoram,Saiha,547.0800093384124
2000,Mizoram,Mamit,409.58058845802213
2000,Mizoram,Lunglei,728.8789254985687
2000,Mizoram,Serchhip,843.5960227919783
2000,Mizoram,Kolasib,558.2278399443647
2000,Uttar Pradesh,Jhansi,1652.6240813408149
2000,Uttar Pradesh,Mainpuri,1410.4585860830452
2000,Uttar Pradesh,Sitapur,735.6289938296907
2000,Uttar Pradesh,Allahabad,4561.91783941071
2000,Uttar Pradesh,Pilibhit,1795.7518472653794
2000,Uttar Pradesh,Bareilly,2294.4705302839693
2000,Uttar Pradesh,Bulandshahr,2366.933791768782
2000,Uttar Pradesh,Aligarh,2805.7077648357354
2000,Uttar Pradesh,Mau,1677.3993699463879
2000,Uttar Pradesh,Pratapgarh,1551.9971578712075
2000,Uttar Pradesh,Mathura,1176.174766616843
2000,Uttar Pradesh,Kanpur Rural,1172.8670367805769
2000,Uttar Pradesh,Muzaffarnagar,4292.783109533737
2000,Uttar Pradesh,Shahjahanpur,1541.7546535457484
2000,Uttar Pradesh,Auraiyya,1831.0841764445026
2000,Uttar Pradesh,Chitrakoot,358.58851263806605
2000,Uttar Pradesh,Moradabad,2704.077747780907
2000,Uttar Pradesh,Sultanpur,1099.3944977710078
2000,Uttar Pradesh,Meerut,4875.420530634824
2000,Uttar Pradesh,Fatehpur,1259.5128125045674
2000,Uttar Pradesh,Unnao,1146.3999710831442
2000,Uttar Pradesh,Hardoi,1174.5581998709145
2000,Uttar Pradesh,Bijnor,2983.215720189557
2000,Uttar Pradesh,Lalitpur,510.56365878014367
2000,Uttar Pradesh,Hamirpur,3903.521131641595
2000,Uttar Pradesh,Kanpur Urban,4426.761582793357
2000,Uttar Pradesh,Faizabad,952.7273117989032
2000,Uttar Pradesh,Farrukhabad,1907.9881208623551
2000,Uttar Pradesh,Saharanpur,2808.8180409586107
2000,Uttar Pradesh,Rampur,1882.644933792479
2000,Uttar Pradesh,Barabanki,857.6487043783751
2000,Uttar Pradesh,Kaushambi,530.583128676229
2000,Uttar Pradesh,Lucknow,4872.015741447771
2000,Uttar Pradesh,Ghaziabad,6406.414258704434
2000,Uttar Pradesh,Gautam Buddh Nagar,3047.2626232613347
2000,Uttar Pradesh,Firozabad,1497.7387319387258
2000,Uttar Pradesh,Kheri,2047.83431162382
2000,Uttar Pradesh,Agra,3119.0787884014026
2000,Uttar Pradesh,Etah,1979.7627476238529
2000,Uttar Pradesh,Rae Bareli,878.5419012481822
2000,Uttar Pradesh,Mahoba,539.2962167392509
2000,Uttar Pradesh,Kannauj,1152.4789232834605
2000,Uttar Pradesh,Bagpat,1131.2035814256822
2000,Uttar Pradesh,Jalaun,1656.6337014469684
2000,Uttarakhand,Udham Singh Nagar,1904.7522782380436
2000,Uttarakhand,Chamoli,419.0869394731994
2000,Uttarakhand,Bageshwar,301.7451006742872
2000,Uttarakhand,Nainital,2214.9825836092446
2000,Uttarakhand,Uttarkashi,460.4649981415585
2000,Uttarakhand,Pauri Garhwal,540.9517583107022
2000,Uttarakhand,Dehradun,1893.4648174131928
